形成日,实际执行日,三状态,state_strength,risk_strength,state_phase,fast_engine,slow_engine,direction_score,direction_score_continuous,direction_score_band,risk_high_count,-1转0_score,-1转0_冻结阈值,-1转0_距阈值,+1转0_score,+1转0_冻结阈值,+1转0_距阈值,0转-1_score,0转-1_冻结阈值,0转-1_距阈值,0转-1_释放阈值,0转-1_距释放阈值,0转-1_事件信号,0转+1_score,0转+1_冻结阈值,0转+1_距阈值,0转+1_释放阈值,0转+1_距释放阈值,0转+1_事件信号,大涨_score,大涨_冻结阈值,大涨_距阈值,大涨_预测,大跌_score,大跌_冻结阈值,大跌_距阈值,大跌_预测
2019-12-27,2019-12-30,1,0.3955135773317592,0.5578512396694215,continuation,0.8460743801652892,0.6787190082644629,0.7189979338842974,0.7414256198347107,0.6666666666666666,0.0,2.6525520631863415,0.815842643776842,1.8367094194094995,0.3871968658579739,0.4920211306764882,-0.10482426481851431,1.6388435718809906,1.2294466376933055,0.4093969341876851,0.6645986031220402,0.9742449687589504,0,-4.659420289855072,4.671980676328502,-9.331400966183574,4.606280193236715,-9.265700483091788,0,0.7027769594747051,0.8135114753699175,-0.11073451589521244,0,0.3591564063992092,0.6832148298881413,-0.3240584234889321,0
2019-12-30,2019-12-31,1,0.47717231222385864,0.4525773195876288,continuation,0.8525773195876288,0.7391752577319588,0.7349664948453607,0.7803092783505154,0.6291666666666667,0.0,2.8146079225207132,0.815842643776842,1.9987652787438712,0.4167987037975907,0.4920211306764882,-0.07522242687889752,-0.6577313003733788,1.2294466376933055,-1.8871779380666842,0.6645986031220402,-1.322329903495419,0,-4.654589371980676,4.671980676328502,-9.32657004830918,4.606280193236715,-9.26086956521739,0,0.3386302399156501,0.8135114753699175,-0.4748812354542674,0,0.4073874010426531,0.6832148298881413,-0.2758274288454882,0
2019-12-31,2020-01-02,1,0.0,0.4104938271604938,pending_switch,0.8611111111111112,0.6882716049382716,0.7141100823045267,0.750514403292181,0.6291666666666667,0.0,2.9703446455036064,0.815842643776842,2.1545020017267644,0.4147823349787773,0.4920211306764882,-0.07723879569771092,0.5384674265903729,1.2294466376933055,-0.6909792111029326,0.6645986031220402,-0.12613117653166728,0,4.615942028985507,4.671980676328502,-0.05603864734299524,4.606280193236715,0.009661835748792313,0,0.347151879725701,0.8135114753699175,-0.46635959564421653,0,0.3999180696360376,0.6832148298881413,-0.2832967602521037,0
2020-01-02,2020-01-03,1,0.8015058179329226,0.40965092402464065,continuation,0.9650924024640657,0.8952772073921971,0.9403490759753592,0.9147843942505134,1.0,0.0,3.187544642916968,0.815842643776842,2.371701999140126,0.4392779672497053,0.4920211306764882,-0.052743163426782924,-1.4312760479442932,1.2294466376933055,-2.660722685637599,0.6645986031220402,-2.0958746510663335,0,4.644927536231884,4.671980676328502,-0.0270531400966183,4.606280193236715,0.038647342995169254,0,0.3767201667982365,0.8135114753699175,-0.436791308571681,0,0.3823484105860373,0.6832148298881413,-0.300866419302104,0
2020-01-03,2020-01-06,1,0.0,0.38729508196721313,continuation,0.9354508196721312,0.882172131147541,0.928780737704918,0.8982581967213115,1.0,0.0,3.395762544014502,0.815842643776842,2.57991990023766,0.4351426957185083,0.4920211306764882,-0.05687843495797995,-0.3598411243362484,1.2294466376933055,-1.5892877620295538,0.6645986031220402,-1.0244397274582886,0,4.606280193236715,4.671980676328502,-0.06570048309178755,4.606280193236715,0.0,0,0.3497804317844417,0.8135114753699175,-0.46373104358547584,0,0.3896064736835773,0.6832148298881413,-0.293608356204564,0
2020-01-06,2020-01-07,1,0.8704839809134287,0.39059304703476483,continuation,0.911042944785276,0.927402862985685,0.9453885480572597,0.9219836400817996,1.0,0.0,3.6069834503718057,0.815842643776842,2.7911408065949637,0.4404334032037097,0.4920211306764882,-0.05158772747277851,-1.141175561707303,1.2294466376933055,-2.3706221994006085,0.6645986031220402,-1.805774164829343,0,4.601449275362318,4.671980676328502,-0.07053140096618371,4.606280193236715,-0.004830917874396157,0,0.5987141060716654,0.8135114753699175,-0.2147973692982521,0,0.4166342468253603,0.6832148298881413,-0.266580583062781,0
2020-01-07,2020-01-08,1,0.8333333333333334,0.38877551020408163,continuation,0.9459183673469388,0.9204081632653061,0.9510714285714286,0.9301020408163266,1.0,0.0,3.812189300999348,0.815842643776842,2.996346657222506,0.4401265941068322,0.4920211306764882,-0.051894536569656036,-0.0044782823243331,1.2294466376933055,-1.2339249200176385,0.6645986031220402,-0.6690768854463733,0,-4.553140096618358,4.671980676328502,-9.225120772946859,4.606280193236715,-9.159420289855072,0,0.318507726388641,0.8135114753699175,-0.4950037489812765,0,0.3601458727574879,0.6832148298881413,-0.3230689571306534,0
2020-01-08,2020-01-09,1,0.0,0.3727087576374746,pending_switch,0.8472505091649694,0.8686354378818737,0.8771894093686354,0.8674134419551934,0.9,0.0,3.9647514181414687,0.815842643776842,3.1489087743646267,0.4494235044648297,0.4920211306764882,-0.042597626211658524,0.7102839808147531,1.2294466376933055,-0.5191626568785525,0.6645986031220402,0.04568537769271286,0,-4.606280193236715,4.671980676328502,-9.278260869565216,4.606280193236715,-9.21256038647343,0,0.7651269168565802,0.8135114753699175,-0.04838455851333734,0,0.3051979755818392,0.6832148298881413,-0.3780168543063021,0
2020-01-09,2020-01-10,1,0.5494579945799458,0.3790650406504065,continuation,0.9390243902439024,0.8373983739837398,0.885060975609756,0.8786585365853659,0.9,0.0,4.129951934155312,0.815842643776842,3.3141092903784704,0.4864468803455405,0.4920211306764882,-0.0055742503309477165,1.4853433364443172,1.2294466376933055,0.2558966987510116,0.6645986031220402,0.8207447333222769,0,4.683574879227053,4.671980676328502,0.011594202898550954,4.606280193236715,0.07729468599033851,0,0.3226495768747813,0.8135114753699175,-0.49086189849513623,0,0.2963359539528899,0.6832148298881413,-0.3868788759352514,0
2020-01-10,2020-01-13,1,0.0,0.40872210953346855,pending_switch,0.8772819472616633,0.7789046653144016,0.8149797160243407,0.8213995943204868,0.8,0.0,4.240299991324178,0.815842643776842,3.4244573475473357,0.4987653114449355,0.4920211306764882,0.006744180768447294,-1.510652314100937,1.2294466376933055,-2.7400989517942422,0.6645986031220402,-2.1752509172229773,0,4.654589371980676,4.671980676328502,-0.017391304347825987,4.606280193236715,0.04830917874396157,0,0.4167306369019808,0.8135114753699175,-0.3967808384679367,0,0.3144731779407458,0.6832148298881413,-0.3687416519473955,0
2020-01-13,2020-01-14,0,0.0,0.4139676113360324,entry,0.9068825910931174,0.73582995951417,0.8065182186234817,0.8093117408906882,0.8,0.0,0.2052058506275425,0.815842643776842,-0.6106367931492995,,0.4920211306764882,,0.7268729266134728,1.2294466376933055,-0.5025737110798327,0.6645986031220402,0.06227432349143258,0,4.586956521739131,4.671980676328502,-0.08502415458937129,4.606280193236715,-0.01932367149758374,0,0.3162406136807486,0.8135114753699175,-0.49727086168916895,0,0.3484926993113412,0.6832148298881413,-0.3347221305768001,0
2020-01-14,2020-01-15,0,0.0,0.41818181818181815,entry,0.8484848484848485,0.7676767676767677,0.8053737373737373,0.8076767676767677,0.8,0.0,0.3577679677696629,0.815842643776842,-0.4580746760071791,,0.4920211306764882,,0.8145105394893691,1.2294466376933055,-0.4149360982039364,0.6645986031220402,0.1499119363673289,0,-4.625603864734299,4.671980676328502,-9.2975845410628,4.606280193236715,-9.231884057971014,0,0.3469228568831745,0.8135114753699175,-0.46658861848674305,0,0.3495889527160357,0.6832148298881413,-0.3336258771721056,0
2020-01-15,2020-01-16,0,0.0,0.3578629032258065,continuation,0.8175403225806452,0.7006048387096774,0.739163306451613,0.7559475806451613,0.7000000000000001,0.0,0.513504690752556,0.815842643776842,-0.302337953024286,,0.4920211306764882,,-0.9099014838116748,1.2294466376933055,-2.1393481215049803,0.6645986031220402,-1.574500086933715,0,-4.673913043478261,4.671980676328502,-9.345893719806764,4.606280193236715,-9.280193236714975,0,0.3580646336487371,0.8135114753699175,-0.45544684172118044,0,0.4057572732498926,0.6832148298881413,-0.2774575566382487,0
2020-01-16,2020-01-17,0,0.0,0.36921529175050305,continuation,0.7937625754527162,0.6629778672032193,0.6515140845070422,0.7200201207243461,0.49166666666666664,0.0,0.6468045750996237,0.815842643776842,-0.16903806867721827,,0.4920211306764882,,-0.8666555403065194,1.2294466376933055,-2.096102177999825,0.6645986031220402,-1.5312541434285596,0,-4.707729468599034,4.671980676328502,-9.379710144927536,4.606280193236715,-9.314009661835748,0,0.3359486042982966,0.8135114753699175,-0.47756287107162093,0,0.3929304314415766,0.6832148298881413,-0.29028439844656473,0
2020-01-17,2020-01-20,0,0.35714285714285715,0.3253012048192771,continuation,0.7299196787148594,0.6365461847389557,0.6522489959839357,0.6782128514056225,0.5916666666666666,0.0,0.7801044594466915,0.815842643776842,-0.035738184330150524,,0.4920211306764882,,-1.1105531362929135,1.2294466376933055,-2.339999773986219,0.6645986031220402,-1.7751517394149539,0,-4.640096618357488,4.671980676328502,-9.31207729468599,4.606280193236715,-9.246376811594203,0,0.3993356994617301,0.8135114753699175,-0.41417577590818744,0,0.4046842253275224,0.6832148298881413,-0.2785306045606189,0
2020-01-20,2020-01-21,0,0.32636701975379334,0.3286573146292585,continuation,0.9138276553106213,0.6492985971943888,0.6935270541082164,0.7478957915831663,0.5666666666666667,0.0,0.9390057420325476,0.815842643776842,0.1231630982557056,,0.4920211306764882,,-1.0876242270692085,1.2294466376933055,-2.3170708647625142,0.6645986031220402,-1.7522228301912488,0,4.615942028985507,4.671980676328502,-0.05603864734299524,4.606280193236715,0.009661835748792313,0,0.3113873355159487,0.8135114753699175,-0.5021241398539689,0,0.3871487877437807,0.6832148298881413,-0.2960660421443606,0
2020-01-21,2020-01-22,0,0.0,0.277,continuation,0.7929999999999999,0.615,0.6365,0.6825,0.5291666666666667,0.0,1.022461422302324,0.815842643776842,0.20661877852548205,,0.4920211306764882,,1.441169882059839,1.2294466376933055,0.21172324436653356,0.6645986031220402,0.7765712789377989,1,4.688405797101449,4.671980676328502,0.01642512077294711,4.606280193236715,0.08212560386473466,1,0.5953827493168166,0.8135114753699175,-0.21812872605310096,0,0.3703501119273933,0.6832148298881413,-0.312864717960748,0
2020-01-22,2020-01-23,0,0.4077559167379527,0.4530938123752495,continuation,0.6666666666666667,0.6796407185628742,0.6581387225548901,0.686626746506986,0.5916666666666666,0.0,1.1876619383161673,0.815842643776842,0.3718192945393253,,0.4920211306764882,,-0.8047636494229207,1.2294466376933055,-2.034210287116226,0.6645986031220402,-1.4693622525449608,0,-4.6352657004830915,4.671980676328502,-9.307246376811595,4.606280193236715,-9.241545893719806,0,0.4071192513074395,0.8135114753699175,-0.40639222406247805,0,0.4583557119524708,0.6832148298881413,-0.22485911793567048,0
2020-01-23,2020-02-03,0,-0.16666666666666666,0.7420318725099602,continuation,0.5348605577689243,0.32569721115537853,0.37357569721115536,0.4122509960159363,0.2833333333333333,1.0,1.4048619357295289,0.815842643776842,0.5890192919526869,,0.4920211306764882,,1.6249929104802332,1.2294466376933055,0.39554627278692767,0.6645986031220402,0.960394307358193,0,-4.717391304347826,4.671980676328502,-9.389371980676328,4.606280193236715,-9.323671497584542,0,0.8490712428674834,0.8135114753699175,0.03555976749756584,1,0.449280790858855,0.6832148298881413,-0.23393403902928633,0
2020-02-03,2020-02-04,0,-0.46435671684180624,0.9562624254473161,continuation,0.06063618290258449,0.3499005964214712,0.19156063618290253,0.2736580516898608,0.0,2.0,1.6250381258159363,0.815842643776842,0.8091954820390943,,0.4920211306764882,,-1.6477308351144282,1.2294466376933055,-2.877177472807734,0.6645986031220402,-2.3123294382364685,0,-4.625603864734299,4.671980676328502,-9.2975845410628,4.606280193236715,-9.231884057971014,0,0.6981231820872927,0.8135114753699175,-0.11538829328262479,0,0.724750504178556,0.6832148298881413,0.041535674290414715,1
2020-02-04,2020-02-05,0,-0.46031746031746035,0.8442460317460317,pending_switch,0.08630952380952381,0.23313492063492064,0.14479166666666668,0.2068452380952381,0.0,1.0,1.845214315902344,0.815842643776842,1.029371672125502,,0.4920211306764882,,-1.2553511334165617,1.2294466376933055,-2.484797771109867,0.6645986031220402,-1.919949736538602,0,4.640096618357488,4.671980676328502,-0.03188405797101446,4.606280193236715,0.0338164251207731,0,0.5539254110353463,0.8135114753699175,-0.2595860643345712,0,0.7812741696058476,0.6832148298881413,0.0980593397177063,1
2020-02-05,2020-02-06,0,0.04960317460317461,0.7638888888888888,continuation,0.3908730158730159,0.2371031746031746,0.24375000000000002,0.30000000000000004,0.11249999999999999,1.0,2.062414313315706,0.815842643776842,1.2465716695388638,,0.4920211306764882,,-0.6113328101515144,1.2294466376933055,-1.8407794478448198,0.6645986031220402,-1.2759314132735546,0,4.644927536231884,4.671980676328502,-0.0270531400966183,4.606280193236715,0.038647342995169254,0,0.7751359185707536,0.8135114753699175,-0.038375556799163935,0,0.7810256501693087,0.6832148298881413,0.09781082028116739,1
2020-02-06,2020-02-07,0,0.3299107142857143,0.75,continuation,0.6121031746031746,0.5069444444444444,0.461875,0.5366071428571428,0.2875,1.0,2.2825905034021137,0.815842643776842,1.4667478596252717,,0.4920211306764882,,-0.63450313771339,1.2294466376933055,-1.8639497754066956,0.6645986031220402,-1.2991017408354302,0,4.765700483091788,4.671980676328502,0.09371980676328562,4.606280193236715,0.15942028985507317,0,0.5559618797894026,0.8135114753699175,-0.25754959558051493,0,0.7676971564296514,0.6832148298881413,0.08448232654151011,1
2020-02-07,2020-02-10,0,0.3079365079365079,0.7579365079365079,continuation,0.6488095238095238,0.4652777777777778,0.43111111111111106,0.5194444444444444,0.22499999999999998,1.0,2.5027666934885215,0.815842643776842,1.6869240497116795,,0.4920211306764882,,-0.829073695525497,1.2294466376933055,-2.0585203332188025,0.6645986031220402,-1.4936722986475373,0,4.707729468599034,4.671980676328502,0.03574879227053174,4.606280193236715,0.10144927536231929,0,0.4918565240057231,0.8135114753699175,-0.3216549513641944,0,0.771770475170322,0.6832148298881413,0.08855564528218074,1
2020-02-10,2020-02-11,0,0.33918650793650795,0.7589285714285714,continuation,0.6170634920634921,0.5069444444444444,0.4748611111111111,0.540873015873016,0.3208333333333333,1.0,2.7229428835749294,0.815842643776842,1.9071002397980874,,0.4920211306764882,,0.564061880114474,1.2294466376933055,-0.6653847575788315,0.6645986031220402,-0.10053672300756622,0,-4.582125603864735,4.671980676328502,-9.254106280193238,4.606280193236715,-9.18840579710145,0,0.4830729501796951,0.8135114753699175,-0.33043852519022243,0,0.7551790307743783,0.6832148298881413,0.071964200886237,1
2020-02-11,2020-02-12,0,0.011904761904761918,0.7619047619047619,continuation,0.5793650793650794,0.35714285714285715,0.3604166666666666,0.43452380952380953,0.1875,1.0,2.900624060812382,0.815842643776842,2.08478141703554,,0.4920211306764882,,-1.6389388166608203,1.2294466376933055,-2.868385454354126,0.6645986031220402,-2.3035374197828604,0,4.717391304347826,4.671980676328502,0.04541062801932405,4.606280193236715,0.1111111111111116,0,0.6521125047770115,0.8135114753699175,-0.16139897059290598,0,0.7392845073924658,0.6832148298881413,0.056069677504324456,1
2020-02-12,2020-02-13,0,0.38829365079365075,0.7559523809523809,continuation,0.5952380952380952,0.5922619047619048,0.543611111111111,0.5962301587301587,0.4208333333333333,1.0,3.1058299114399244,0.815842643776842,2.2899872676630824,,0.4920211306764882,,1.0082475611994055,1.2294466376933055,-0.22119907649390003,0.6645986031220402,0.3436489580773653,0,4.731884057971015,4.671980676328502,0.05990338164251252,4.606280193236715,0.12560386473430007,0,0.4767343151303003,0.8135114753699175,-0.33677716023961723,0,0.7252862857404698,0.6832148298881413,0.04207145585232852,1
2020-02-13,2020-02-14,0,0.38265306122448983,0.753968253968254,continuation,0.7172619047619048,0.5922619047619048,0.5822916666666665,0.6354166666666666,0.4583333333333333,1.0,3.2227895629411023,0.815842643776842,2.4069469191642603,,0.4920211306764882,,-0.1107938099812492,1.2294466376933055,-1.3402404476745546,0.6645986031220402,-0.7753924131032894,0,4.717391304347826,4.671980676328502,0.04541062801932405,4.606280193236715,0.1111111111111116,0,0.8203659089786778,0.8135114753699175,0.0068544336087602575,1,0.7151942253635909,0.6832148298881413,0.03197939547544959,1
2020-02-14,2020-02-17,0,0.3784013605442177,0.7668650793650793,continuation,0.5902777777777778,0.6279761904761905,0.6047916666666666,0.6264880952380952,0.5541666666666666,1.0,3.3816908455269585,0.815842643776842,2.5658482017501165,,0.4920211306764882,,1.419672460678152,1.2294466376933055,0.19022582298484636,0.6645986031220402,0.7550738575561117,1,4.620772946859903,4.671980676328502,-0.051207729468599084,4.606280193236715,0.01449275362318847,0,0.6137347514616476,0.8135114753699175,-0.19977672390826995,0,0.7110494489351832,0.6832148298881413,0.027834619047041875,1
2020-02-17,2020-02-18,0,0.7387566137566138,0.7936507936507937,pending_switch,0.8501984126984127,0.8601190476190477,0.8475694444444444,0.8554563492063493,0.8291666666666666,1.0,3.586896696154501,0.815842643776842,2.771054052377659,,0.4920211306764882,,-1.557661940940364,1.2294466376933055,-2.78710857863367,0.6645986031220402,-2.2222605440624044,0,4.717391304347826,4.671980676328502,0.04541062801932405,4.606280193236715,0.1111111111111116,1,0.4532844141289415,0.8135114753699175,-0.36022706124097603,0,0.5860849180738947,0.6832148298881413,-0.09712991181424657,0
2020-02-18,2020-02-19,1,0.5833333333333334,0.7837301587301587,entry,0.9007936507936508,0.8204365079365079,0.866111111111111,0.8515873015873016,0.9,1.0,0.2201761900864076,0.815842643776842,-0.5956664536904344,0.4324683450860321,0.4920211306764882,-0.059552785590456125,-1.233928769898054,1.2294466376933055,-2.4633754075913594,0.6645986031220402,-1.898527373020094,0,-4.707729468599034,4.671980676328502,-9.379710144927536,4.606280193236715,-9.314009661835748,0,0.4380143726620402,0.8135114753699175,-0.37549710270787734,0,0.5784453066830418,0.6832148298881413,-0.10476952320509947,0
2020-02-19,2020-02-20,1,0.0,0.7728174603174602,pending_switch,0.8214285714285714,0.8263888888888888,0.8406944444444444,0.8313492063492064,0.8624999999999999,1.0,0.4343911106563161,0.815842643776842,-0.38145153312052593,0.4243954195068407,0.4920211306764882,-0.06762571116964755,0.7738879760702526,1.2294466376933055,-0.4555586616230529,0.6645986031220402,0.1092893729482124,0,-4.780193236714976,4.671980676328502,-9.452173913043477,4.606280193236715,-9.38647342995169,0,0.7978832901070912,0.8135114753699175,-0.015628185262826277,0,0.5829690221452852,0.6832148298881413,-0.10024580774285607,0
2020-02-20,2020-02-21,1,0.0,0.7698412698412698,pending_switch,0.8690476190476191,0.8015873015873016,0.8224999999999999,0.8321428571428571,0.8,1.0,0.627457206733248,0.815842643776842,-0.188385437043594,0.42684914588211,0.4920211306764882,-0.06517198479437825,-1.2151902625723785,1.2294466376933055,-2.4446369002656843,0.6645986031220402,-1.8797888656944188,0,4.693236714975845,4.671980676328502,0.021256038647343267,4.606280193236715,0.08695652173913082,0,0.4601806550160268,0.8135114753699175,-0.35333082035389074,0,0.5805661207860269,0.6832148298881413,-0.10264870910211443,0
2020-02-21,2020-02-24,1,0.6395502645502646,0.7400793650793651,continuation,0.7966269841269841,0.871031746031746,0.8589583333333333,0.8574404761904761,0.8625,1.0,0.8266116016774352,0.815842643776842,0.010768957900593179,0.4258976607407338,0.4920211306764882,-0.06612346993575441,-1.641331786233897,1.2294466376933055,-2.8707784239272023,0.6645986031220402,-2.3059303893559373,0,4.640096618357488,4.671980676328502,-0.03188405797101446,4.606280193236715,0.0338164251207731,0,0.6475557560373877,0.8135114753699175,-0.16595571933252984,0,0.5973499898032891,0.6832148298881413,-0.08586484008485218,0
2020-02-24,2020-02-25,1,0.8313492063492064,0.7281746031746031,continuation,0.871031746031746,0.939484126984127,0.9461111111111111,0.923015873015873,1.0,1.0,1.0467877917638428,0.815842643776842,0.23094514798700083,0.567122231874752,0.4920211306764882,0.07510110119826374,-1.343661229445953,1.2294466376933055,-2.5731078671392584,0.6645986031220402,-2.008259832567993,0,4.654589371980676,4.671980676328502,-0.017391304347825987,4.606280193236715,0.04830917874396157,0,0.5143040603863067,0.8135114753699175,-0.2992074149836108,0,0.5295986021382333,0.6832148298881413,-0.15361622774990802,0
2020-02-25,2020-02-26,1,0.6305418719211823,0.7410714285714286,continuation,0.7003968253968254,0.9464285714285714,0.8908333333333333,0.8761904761904762,0.9249999999999999,1.0,1.2610027123337513,0.815842643776842,0.44516006855690926,0.5526827100342551,0.4920211306764882,0.06066157935776684,-1.6098910820606789,1.2294466376933055,-2.8393377197539844,0.6645986031220402,-2.274489685182719,0,-4.780193236714976,4.671980676328502,-9.452173913043477,4.606280193236715,-9.38647342995169,0,0.4297839157691653,0.8135114753699175,-0.3837275596007522,0,0.4570317216796614,0.6832148298881413,-0.22618310820847992,0
2020-02-26,2020-02-27,1,0.4591836734693878,0.753968253968254,continuation,0.6765873015873016,0.7807539682539683,0.7518055555555556,0.7632936507936509,0.7250000000000001,1.0,1.40076465470891,0.815842643776842,0.5849220109320681,0.52362627568845,0.4920211306764882,0.031605145011961766,0.9714071828617996,1.2294466376933055,-0.2580394548315059,0.6645986031220402,0.3068085797397594,0,-4.736714975845411,4.671980676328502,-9.408695652173913,4.606280193236715,-9.342995169082126,0,0.9121257331072756,0.8135114753699175,0.0986142577373581,1,0.4554940658571789,0.6832148298881413,-0.22772076403096242,0
2020-02-27,2020-02-28,1,0.0,0.7589285714285714,pending_switch,0.6319444444444444,0.7361111111111112,0.7204861111111112,0.7185515873015873,0.7250000000000001,1.0,1.5938307507858418,0.815842643776842,0.7779881070089998,0.4764751448410934,0.4920211306764882,-0.015545985835394849,1.248710166183354,1.2294466376933055,0.01926352849004842,0.6645986031220402,0.5841115630613137,0,4.630434782608695,4.671980676328502,-0.04154589371980677,4.606280193236715,0.024154589371980784,0,0.6291280653003104,0.8135114753699175,-0.18438341006960712,0,0.4716728184095149,0.6832148298881413,-0.2115420114786264,0
2020-02-28,2020-03-02,0,-0.19727891156462582,0.8184523809523809,entry,0.49503968253968256,0.4513888888888889,0.4684027777777777,0.4905753968253968,0.41666666666666663,1.0,0.2201761900864076,0.815842643776842,-0.5956664536904344,,0.4920211306764882,,-0.5593344008854437,1.2294466376933055,-1.7887810385787493,0.6645986031220402,-1.2239330040074838,0,-4.683574879227053,4.671980676328502,-9.355555555555554,4.606280193236715,-9.289855072463768,0,0.9201597534869792,0.8135114753699175,0.10664827811706168,1,0.4996527813007108,0.6832148298881413,-0.18356204858743053,0
2020-03-02,2020-03-03,0,0.4265873015873016,0.7926587301587302,entry,0.6220238095238095,0.6845238095238095,0.6496527777777777,0.6745039682539683,0.5916666666666667,1.0,0.3947517747657069,0.815842643776842,-0.4210908690111351,,0.4920211306764882,,0.9532505012396372,1.2294466376933055,-0.27619613645366836,0.6645986031220402,0.28865189811759695,0,4.707729468599034,4.671980676328502,0.03574879227053174,4.606280193236715,0.10144927536231929,1,0.5897042170950306,0.8135114753699175,-0.2238072582748869,0,0.5041591653617913,0.6832148298881413,-0.17905566452635002,0
2020-03-03,2020-03-04,0,0.0,0.8055555555555556,continuation,0.5853174603174603,0.6547619047619048,0.616111111111111,0.6426587301587301,0.5541666666666667,1.0,0.5215475711435984,0.815842643776842,-0.2942950726332436,,0.4920211306764882,,-1.0658651076253645,1.2294466376933055,-2.2953117453186698,0.6645986031220402,-1.7304637107474048,0,4.765700483091788,4.671980676328502,0.09371980676328562,4.606280193236715,0.15942028985507317,0,0.8070636811188849,0.8135114753699175,-0.00644779425103259,0,0.5373056529180718,0.6832148298881413,-0.14590917697006955,0
2020-03-04,2020-03-05,0,-0.16666666666666666,0.8035714285714286,continuation,0.5902777777777778,0.5168650793650793,0.5300694444444445,0.5625992063492063,0.45416666666666666,1.0,0.741723761230006,0.815842643776842,-0.07411888254683596,,0.4920211306764882,,1.394220978338257,1.2294466376933055,0.16477434064495156,0.6645986031220402,0.7296223752162169,1,-4.64975845410628,4.671980676328502,-9.321739130434782,4.606280193236715,-9.256038647342994,0,0.5030845087502437,0.8135114753699175,-0.31042696661967384,0,0.5603139019277644,0.6832148298881413,-0.12290092796037688,0
2020-03-05,2020-03-06,0,0.37698412698412703,0.7936507936507937,continuation,0.6081349206349207,0.6388888888888888,0.6147916666666666,0.6407738095238096,0.5541666666666667,1.0,0.94994166232754,0.815842643776842,0.13409901855069795,,0.4920211306764882,,-0.6571603870575147,1.2294466376933055,-1.8866070247508202,0.6645986031220402,-1.3217589901795548,0,4.765700483091788,4.671980676328502,0.09371980676328562,4.606280193236715,0.15942028985507317,0,0.5275940284473535,0.8135114753699175,-0.28591744692256404,0,0.5609282359639105,0.6832148298881413,-0.1222865939242308,0
2020-03-06,2020-03-09,0,-0.16666666666666666,0.814484126984127,continuation,0.4851190476190476,0.4464285714285714,0.42131944444444436,0.48045634920634916,0.2833333333333333,1.0,1.105678385310433,0.815842643776842,0.28983574153359104,,0.4920211306764882,,-0.9824002580448484,1.2294466376933055,-2.211846895738154,0.6645986031220402,-1.6469988611668887,0,-4.717391304347826,4.671980676328502,-9.389371980676328,4.606280193236715,-9.323671497584542,0,0.6001873073199786,0.8135114753699175,-0.21332416804993892,0,0.6485514901148,0.6832148298881413,-0.03466333977334135,0
2020-03-09,2020-03-10,0,-0.2412131519274376,0.8611111111111112,continuation,0.35119047619047616,0.2996031746031746,0.255,0.33214285714285713,0.075,1.0,1.3198933058803417,0.815842643776842,0.5040506621034997,,0.4920211306764882,,1.036534372337952,1.2294466376933055,-0.19291226535535344,0.6645986031220402,0.37193576921591187,0,-4.760869565217392,4.671980676328502,-9.432850241545893,4.606280193236715,-9.367149758454106,0,0.8975904919210129,0.8135114753699175,0.0840790165510954,1,0.6561525233697991,0.6832148298881413,-0.027062306518342183,0
2020-03-10,2020-03-11,0,-0.48398526077097503,0.8422619047619048,continuation,0.25396825396825395,0.3224206349206349,0.2288888888888889,0.3109126984126984,0.0375,1.0,1.516008184806632,0.815842643776842,0.70016554102979,,0.4920211306764882,,-0.1075853701079524,1.2294466376933055,-1.3370320078012579,0.6645986031220402,-0.7721839732299927,0,4.760869565217392,4.671980676328502,0.08888888888888946,4.606280193236715,0.15458937198067702,0,0.4952865015108333,0.8135114753699175,-0.3182249738590842,0,0.7132055580795136,0.6832148298881413,0.029990728191372273,1
2020-03-11,2020-03-12,0,0.06849962207105065,0.8353174603174602,continuation,0.12896825396825398,0.46726190476190477,0.2656944444444444,0.3634920634920635,0.0375,1.0,1.724226085904166,0.815842643776842,0.908383442127324,,0.4920211306764882,,-0.8735581912801427,1.2294466376933055,-2.1030048289734484,0.6645986031220402,-1.538156794402183,0,-4.664251207729468,4.671980676328502,-9.33623188405797,4.606280193236715,-9.270531400966183,0,0.8116467883300025,0.8135114753699175,-0.0018646870399150473,0,0.7287092128423757,0.6832148298881413,0.04549438295423436,1
2020-03-12,2020-03-13,0,-0.4064153439153439,0.8660714285714286,pending_switch,0.1259920634920635,0.2867063492063492,0.16965277777777776,0.2423611111111111,0.0,2.0,1.844475214055743,0.815842643776842,1.028632570278901,,0.4920211306764882,,-1.5485503095256747,1.2294466376933055,-2.7779969472189805,0.6645986031220402,-2.213148912647715,0,4.654589371980676,4.671980676328502,-0.017391304347825987,4.606280193236715,0.04830917874396157,0,0.6685908443236084,0.8135114753699175,-0.14492063104630915,0,0.7384884421130753,0.6832148298881413,0.05527361222493399,1
2020-03-13,2020-03-16,-1,-0.5651455026455026,0.873015873015873,entry,0.08928571428571429,0.26091269841269843,0.14888888888888888,0.2126984126984127,0.0,2.0,0.2171999974133616,0.815842643776842,-0.5986426463634804,,0.4920211306764882,,0.450479628410578,1.2294466376933055,-0.7789670092827276,0.6645986031220402,-0.21411897471146224,0,-4.8478260869565215,4.671980676328502,-9.519806763285024,4.606280193236715,-9.454106280193237,0,0.5289831887153091,0.8135114753699175,-0.2845282866546084,0,0.8370791750643698,0.6832148298881413,0.1538643451762285,1
