date,close,score,predicted,actual_extreme,correct,direction_correct,o2o_bp,signed_o2o_bp,phase
2024-07-31,4886.4136,0.3384712158097578,0,0,0,0,-157.2048008050242,-157.2048008050242,validation
2024-08-01,4852.9725,0.7556994897131527,0,0,0,0,-126.34875910456644,-126.34875910456644,validation
2024-08-02,4788.6159,0.669963923144549,0,0,0,0,-32.845567737517236,-32.845567737517236,validation
2024-08-05,4693.8478,0.8116004579689933,0,0,0,0,15.876960642946525,15.876960642946525,validation
2024-08-06,4750.776,0.5042762640588777,0,0,0,0,-22.93101342480286,-22.93101342480286,validation
2024-08-07,4751.9408,0.4226583279072856,0,0,0,0,86.89739172720756,86.89739172720756,validation
2024-08-08,4755.8149,0.4474818416611939,0,0,0,0,-128.28171981045466,-128.28171981045466,validation
2024-08-09,4720.3104,0.555181453736237,0,0,0,0,-6.361511825253574,-6.361511825253574,validation
2024-08-12,4714.1586,0.36045627963774296,0,0,0,0,33.63371915051205,33.63371915051205,validation
2024-08-13,4731.8353,0.35007403765916917,0,0,0,0,-154.5929516983602,-154.5929516983602,validation
2024-08-14,4667.0731,0.3459472791451245,0,0,0,0,100.73496331625797,100.73496331625797,validation
2024-08-15,4698.375,0.3033636419820468,0,0,0,0,-79.24433777825146,-79.24433777825146,validation
2024-08-16,4670.3789,0.28226213132168165,0,0,0,0,38.49705640243117,38.49705640243117,validation
2024-08-19,4682.9628,0.2868858354888648,0,0,0,0,-203.24574789784776,-203.24574789784776,validation
2024-08-20,4602.0095,0.3447800952393856,0,0,0,0,0.8871042691827036,0.8871042691827036,validation
2024-08-21,4587.1218,0.26713420989912323,0,0,0,0,-142.7278849553748,-142.7278849553748,validation
2024-08-22,4533.3695,0.29840511368865674,0,0,0,0,41.70145619441623,41.70145619441623,validation
2024-08-23,4537.0872,0.28564957570150307,0,0,0,0,-22.827708135347848,-22.827708135347848,validation
2024-08-26,4544.3594,0.32163792484465625,0,0,0,0,-101.61090179625742,-101.61090179625742,validation
2024-08-27,4495.2856,0.30765706865663844,0,0,0,0,-6.414229787236048,-6.414229787236048,validation
2024-08-28,4500.0088,0.30353395826234114,0,1,0,0,164.93168119732894,164.93168119732894,validation
2024-08-29,4557.9006,0.4004477058286781,0,1,0,0,163.2449306543271,163.2449306543271,validation
2024-08-30,4639.1144,0.7606382233443274,0,0,0,0,-191.45597758224665,-191.45597758224665,validation
2024-09-02,4546.8832,0.8722119902071719,1,0,0,1,53.851675853324735,53.851675853324735,validation
2024-09-03,4596.4819,0.4648277781937307,0,0,0,0,38.27299154420815,38.27299154420815,validation
2024-09-04,4582.084,0.325001852691847,0,0,0,0,52.7226081610932,52.7226081610932,validation
2024-09-05,4601.0911,0.28304880020713846,0,0,0,0,-199.10890099083312,-199.10890099083312,validation
2024-09-06,4537.4544,0.335057378949509,0,0,0,0,-18.24478129350271,-18.24478129350271,validation
2024-09-09,4507.1866,0.31226255769324873,0,0,0,0,-42.438515612407414,-42.438515612407414,validation
2024-09-10,4507.7074,0.3054026547673858,0,0,0,0,64.14321257510292,64.14321257510292,validation
2024-09-11,4514.9158,0.28650459266263884,0,0,0,0,-41.14482972095268,-41.14482972095268,validation
2024-09-12,4496.5919,0.29089070942965495,0,0,0,0,-111.7810794781593,-111.7810794781593,validation
2024-09-13,4450.9587,0.34271556334466347,0,0,0,0,70.50308432033691,70.50308432033691,validation
2024-09-18,4462.8701,0.2906874961515641,0,0,0,0,74.74410982037494,74.74410982037494,validation
2024-09-19,4520.3939,0.48135422151256957,0,0,0,0,-42.47944798976944,-42.47944798976944,validation
2024-09-20,4498.3901,0.32854450754501185,0,0,0,0,63.261318029206315,63.261318029206315,validation
2024-09-23,4494.6878,0.30272941674373444,0,1,0,0,484.9738343928078,484.9738343928078,validation
2024-09-24,4689.5964,0.25278080368067546,0,0,0,0,-37.1830939834461,-37.1830939834461,validation
2024-09-25,4731.4755,0.814138231488925,1,1,1,1,637.4707045879857,637.4707045879857,validation
2024-09-26,4938.1839,0.5141824516977862,0,1,0,0,840.4660395423002,840.4660395423002,validation
2024-09-27,5201.6656,0.5980264171214268,0,1,0,0,1776.2620126441964,1776.2620126441964,validation
2024-09-30,5743.217,0.5049432710219985,0,0,0,0,-629.6734174697672,-629.6734174697672,validation
2024-10-08,6155.5817,0.843622096498976,1,0,0,0,-407.55398318323535,-407.55398318323535,validation
2024-10-09,5735.641,0.924361874469625,1,0,0,0,-205.529383357419,-205.529383357419,validation
2024-10-10,5690.8822,0.8401680415307471,1,0,0,0,-259.1175849666993,-259.1175849666993,validation
2024-10-11,5470.8133,0.8719945758567609,1,0,0,1,135.5737608201224,135.5737608201224,validation
2024-10-14,5608.153,0.5430856996777844,0,0,0,0,-330.91925367208063,-330.91925367208063,validation
2024-10-15,5472.56,0.8926818057863264,1,1,1,1,196.7125993737451,196.7125993737451,validation
2024-10-16,5461.0877,0.648961712552948,0,0,0,0,-152.25011668223988,-152.25011668223988,validation
2024-10-17,5418.9883,0.8162039701997986,1,1,1,1,488.4256682461574,488.4256682461574,validation
2024-10-18,5640.0198,0.6758661912387962,0,0,0,0,40.05728444467227,40.05728444467227,validation
2024-10-21,5704.225,0.7287870011834139,0,0,0,0,73.26838215414134,73.26838215414134,validation
2024-10-22,5753.8497,0.5566153662470321,0,0,0,0,4.265891031549618,4.265891031549618,validation
2024-10-23,5776.383,0.6480065313908873,0,0,0,0,-21.35237372214771,-21.35237372214771,validation
2024-10-24,5726.7041,0.5378521962238199,0,0,0,0,141.30822750875183,141.30822750875183,validation
2024-10-25,5809.6879,0.5948484524219091,0,0,0,0,149.53915266425088,149.53915266425088,validation
2024-10-28,5883.7203,0.4249672436040143,0,0,0,0,-185.44505524149878,-185.44505524149878,validation
2024-10-29,5812.5286,0.7592892500532328,0,0,0,0,79.64330899032257,79.64330899032257,validation
2024-10-30,5837.9338,0.50248926664493,0,0,0,0,91.34043448050689,91.34043448050689,validation
2024-10-31,5901.2904,0.5129035250619401,0,0,0,0,-98.29333527360929,-98.29333527360929,validation
2024-11-01,5831.8217,0.7350467633275983,0,0,0,0,155.0425457293203,155.0425457293203,validation
2024-11-04,5928.9085,0.39087553665705876,0,1,0,0,352.7896652120943,352.7896652120943,validation
2024-11-05,6111.9707,0.39371880654637964,0,0,0,0,-119.29847015535677,-119.29847015535677,validation
2024-11-06,6125.7868,0.5320369776936508,0,1,0,0,404.27980445004283,404.27980445004283,validation
2024-11-07,6239.5598,0.3626096940056636,0,0,0,0,-151.84534353134381,-151.84534353134381,validation
2024-11-08,6222.445,0.5622709920869217,0,1,0,0,222.5019645685977,222.5019645685977,validation
2024-11-11,6330.6152,0.34588430359354866,0,0,0,0,-181.23742416304322,-181.23742416304322,validation
2024-11-12,6263.883,0.6677796862429491,0,0,0,0,10.348791786258804,10.348791786258804,validation
2024-11-13,6259.8412,0.3770281075052349,0,0,0,0,-296.56383071441473,-296.56383071441473,validation
2024-11-14,6078.3051,0.8042636879078282,0,0,0,0,-189.99013695799593,-189.99013695799593,validation
2024-11-15,5924.4834,0.8208778063127316,1,0,0,0,-174.86009815156245,-174.86009815156245,validation
2024-11-18,5833.0358,0.7741543021032326,0,0,0,0,143.42587311115597,143.42587311115597,validation
2024-11-19,5936.6015,0.3927330064107336,0,0,0,0,89.23803801309526,89.23803801309526,validation
2024-11-20,5992.3904,0.4427423337465899,0,0,0,0,-6.829556917384849,-6.829556917384849,validation
2024-11-21,5985.3128,0.42539353902253657,0,0,0,0,-359.39905130699225,-359.39905130699225,validation
2024-11-22,5750.2457,0.8357614675101246,1,0,0,0,-47.22161202845632,-47.22161202845632,validation
2024-11-25,5735.6493,0.4560291899664895,0,0,0,0,-100.95116201084497,-100.95116201084497,validation
2024-11-26,5690.4792,0.5280442280545454,0,1,0,0,235.0133341155214,235.0133341155214,validation
2024-11-27,5804.9368,0.3606311552259479,0,0,0,0,-94.14511657050761,-94.14511657050761,validation
2024-11-28,5757.5965,0.47878889486534826,0,1,0,0,183.6042849489483,183.6042849489483,validation
2024-11-29,5851.9385,0.46830913663991,0,0,0,0,158.9248095560958,158.9248095560958,validation
2024-12-02,5943.6245,0.3752508750240745,0,0,0,0,-29.022479427029957,-29.022479427029957,validation
2024-12-03,5932.1207,0.3924979280496129,0,0,0,0,-124.35229735212938,-124.35229735212938,validation
2024-12-04,5879.2695,0.4881154151098125,0,0,0,0,81.55567785526952,81.55567785526952,validation
2024-12-05,5901.9859,0.3816439327661311,0,0,0,0,135.23421060066988,135.23421060066988,validation
2024-12-06,5979.197,0.41663303767418725,0,1,0,0,248.95266172909604,248.95266172909604,validation
2024-12-09,5947.1089,0.4596186411089545,0,0,0,0,-259.22611956934236,-259.22611956934236,validation
2024-12-10,5992.0937,0.6964766602894386,0,0,0,0,126.32057918821049,126.32057918821049,validation
2024-12-11,6047.105,0.3380958990704496,0,0,0,0,28.39051184756025,28.39051184756025,validation
2024-12-12,6100.3945,0.34452131646073086,0,0,0,0,-136.49031507689259,-136.49031507689259,validation
2024-12-13,5988.292,0.4944572040095794,0,0,0,0,-144.0579942390985,-144.0579942390985,validation
2024-12-16,5912.6014,0.5793262227249151,0,0,0,0,-60.548407964798876,-60.548407964798876,validation
2024-12-17,5848.1628,0.5085024217175402,0,0,0,0,-54.59455287311399,-54.59455287311399,validation
2024-12-18,5888.6162,0.37377531796315333,0,0,0,0,104.10046511710958,104.10046511710958,validation
2024-12-19,5901.9155,0.3483568179383498,0,0,0,0,47.110618671206694,47.110618671206694,validation
2024-12-20,5917.1751,0.37637478963975596,0,0,0,0,-152.9889878217594,-152.9889878217594,validation
2024-12-23,5818.551,0.725160469389424,0,0,0,0,118.87403738050972,118.87403738050972,validation
2024-12-24,5895.2595,0.3250642812228007,0,0,0,0,-111.43743853801679,-111.43743853801679,validation
2024-12-25,5840.2889,0.5113796303374477,0,0,0,0,106.2871947984756,106.2871947984756,validation
2024-12-26,5887.0605,0.3595318145543395,0,0,0,0,-3.786044017249912,-3.786044017249912,validation
2024-12-27,5899.1665,0.45936603595882464,0,0,0,0,19.64140919102242,19.64140919102242,validation
2024-12-30,5898.884,0.35131345579839957,0,0,0,0,-311.9557277975249,-311.9557277975249,validation
2024-12-31,5725.7324,0.834730074884729,1,0,0,0,-288.85647964344673,-288.85647964344673,validation
2025-01-02,5545.8174,0.8043273154959576,0,0,0,0,-237.15222187204455,-237.15222187204455,test
2025-01-03,5427.8041,0.7935581101946776,0,0,0,0,14.955732040342617,14.955732040342617,test
2025-01-06,5427.1007,0.4852484972604814,0,0,0,0,61.061050385777804,61.061050385777804,test
2025-01-07,5484.6847,0.35463508765528173,0,0,0,0,-44.87320781411008,-44.87320781411008,test
2025-01-08,5461.5861,0.4130434952805506,0,0,0,0,20.57555199399319,20.57555199399319,test
2025-01-09,5456.5863,0.37023698914170267,0,0,0,0,-237.29136865334732,-237.29136865334732,test
2025-01-10,5369.2811,0.684311086202069,0,0,0,0,139.2215386228557,139.2215386228557,test
2025-01-13,5381.6974,0.433593687719077,0,1,0,0,307.420811778345,307.420811778345,test
2025-01-14,5572.2722,0.3527557770156081,0,0,0,0,-23.165065481132174,-23.165065481132174,test
2025-01-15,5522.459,0.3853796131961743,0,0,0,0,-40.55510703058318,-40.55510703058318,test
2025-01-16,5545.6336,0.5524719226390129,0,1,0,0,176.893688775126,176.893688775126,test
2025-01-17,5587.2939,0.4306429834120513,0,0,0,0,31.446525777907297,31.446525777907297,test
2025-01-20,5614.3311,0.38613887391172774,0,0,0,0,-58.08298196555817,-58.08298196555817,test
2025-01-21,5633.9249,0.35496924456590395,0,0,0,0,93.67349978790074,93.67349978790074,test
2025-01-22,5607.0594,0.34226002536139594,0,0,0,0,-157.06434383977674,-157.06434383977674,test
2025-01-23,5584.2548,0.637761816292368,0,1,0,0,161.57458603208497,161.57458603208497,test
2025-01-24,5649.9504,0.36505342547541225,0,0,0,0,-30.580596206177812,-30.580596206177812,test
2025-01-27,5589.3432,0.5366839185508464,0,0,0,0,-64.33258215450822,-64.33258215450822,test
2025-02-05,5614.3872,0.36742468644972004,0,1,0,0,255.7897402556475,255.7897402556475,test
2025-02-06,5747.9012,0.32937789084963415,0,1,0,0,187.73631313502514,187.73631313502514,test
2025-02-07,5833.9883,0.5601818393250944,0,0,0,0,54.84699549395566,54.84699549395566,test
2025-02-10,5888.5509,0.34908442333031986,0,0,0,0,-83.20593336938353,-83.20593336938353,test
2025-02-11,5858.2805,0.3742772635491869,0,1,0,0,165.78599873748655,165.78599873748655,test
2025-02-12,5940.5299,0.3245867841596593,0,0,0,0,-74.54982091048001,-74.54982091048001,test
2025-02-13,5898.2611,0.43070520590524153,0,0,0,0,145.7607042847564,145.7607042847564,test
2025-02-14,5947.796,0.35172288793543116,0,0,0,0,-74.15794718143687,-74.15794718143687,test
2025-02-17,5948.7197,0.41002602126922544,0,0,0,0,-169.39535314240527,-169.39535314240527,test
2025-02-18,5840.7112,0.824156205899903,1,1,1,1,182.7679998955256,182.7679998955256,test
2025-02-19,5943.8823,0.3528346245431871,0,0,0,0,47.204801266460535,47.204801266460535,test
2025-02-20,5957.5465,0.36922696030087443,0,0,0,0,146.96666613173815,146.96666613173815,test
2025-02-21,6057.0648,0.36096426805359316,0,0,0,0,-149.14599795380346,-149.14599795380346,test
2025-02-24,6044.973,0.4160818914477008,0,0,0,0,38.96976199258218,38.96976199258218,test
2025-02-25,5979.9653,0.58192033831015,0,0,0,0,99.98898050029182,99.98898050029182,test
2025-02-26,6051.7401,0.3604274065744384,0,0,0,0,-86.39221429607491,-86.39221429607491,test
2025-02-27,6028.9856,0.4644853576246186,0,0,0,0,-203.34607803458417,-203.34607803458417,test
2025-02-28,5859.8708,0.8862056158485203,1,0,0,0,-51.874145606561896,-51.874145606561896,test
2025-03-03,5885.7696,0.6553086847797134,0,0,0,0,156.7644367147003,156.7644367147003,test
2025-03-04,5937.6302,0.4043928899021366,0,0,0,0,72.88465086550345,72.88465086550345,test
2025-03-05,5950.7034,0.4039134573686101,0,0,0,0,81.93710372709218,81.93710372709218,test
2025-03-06,6047.7734,0.44837618389071127,0,0,0,0,-11.112085414136663,-11.112085414136663,test
2025-03-07,6013.7747,0.5165036835179223,0,0,0,0,-129.94494445613515,-129.94494445613515,test
2025-03-10,6013.6191,0.42983094897913343,0,1,0,0,208.5258212841179,208.5258212841179,test
2025-03-11,6044.9742,0.37415488085393206,0,0,0,0,-58.53575788527965,-58.53575788527965,test
2025-03-12,6040.4965,0.3949644026282204,0,0,0,0,-64.45423140903017,-64.45423140903017,test
2025-03-13,5993.967,0.6318764533884033,0,1,0,0,209.60431201342945,209.60431201342945,test
2025-03-14,6099.9809,0.3693385507734184,0,0,0,0,10.506067841227207,10.506067841227207,test
2025-03-17,6108.0176,0.36894246833845284,0,0,0,0,-14.058683987101528,-14.058683987101528,test
2025-03-18,6133.3018,0.3898111538406079,0,0,0,0,-36.91210971129011,-36.91210971129011,test
2025-03-19,6101.4369,0.40090570901478595,0,0,0,0,-91.63928203822724,-91.63928203822724,test
2025-03-20,6059.4859,0.41330906750058916,0,0,0,0,-109.19591039554422,-109.19591039554422,test
2025-03-21,5971.9302,0.827053507080023,1,0,0,0,-6.077635490069344,-6.077635490069344,test
2025-03-24,5969.0789,0.4335474159122887,0,0,0,0,-56.22442421674645,-56.22442421674645,test
2025-03-25,5946.951,0.45895900718543514,0,0,0,0,-5.622106218688971,-5.622106218688971,test
2025-03-26,5948.4986,0.3976906306599344,0,0,0,0,37.443132269416864,37.443132269416864,test
2025-03-27,5957.6017,0.5081780251244606,0,0,0,0,-113.8149058218374,-113.8149058218374,test
2025-03-28,5916.0314,0.5055185382943949,0,0,0,0,-27.20183402084242,-27.20183402084242,test
2025-03-31,5857.7721,0.6363566200319801,0,0,0,0,23.761261905754782,23.761261905754782,test
2025-04-01,5892.8502,0.47847131920410224,0,0,0,0,-71.83784580601981,-71.83784580601981,test
2025-04-02,5899.0865,0.4160191123513034,0,0,0,0,-545.3944976400716,-545.3944976400716,test
2025-04-03,5845.5045,0.6349763738671029,0,0,0,0,-442.0865481445246,-442.0865481445246,test
2025-04-07,5287.0333,0.9322321768871639,1,0,0,0,-56.95811810718543,-56.95811810718543,test
2025-04-08,5326.914,0.6685445851819998,0,1,0,0,542.6515092593842,542.6515092593842,test
2025-04-09,5439.7716,0.49990274492024056,0,0,0,0,-36.80690728927072,-36.80690728927072,test
2025-04-10,5544.0646,0.7679890926932794,0,1,0,0,216.8790763028028,216.8790763028028,test
2025-04-11,5581.3184,0.6326326518885288,0,0,0,0,-15.58225782082423,-15.58225782082423,test
2025-04-14,5627.1375,0.4577541080846601,0,0,0,0,-62.61972776713587,-62.61972776713587,test
2025-04-15,5602.534,0.4761585390165209,0,0,0,0,-111.25023612301833,-111.25023612301833,test
2025-04-16,5556.8642,0.5540361373588558,0,0,0,0,35.0534287950599,35.0534287950599,test
2025-04-17,5557.0105,0.4978504263722568,0,0,0,0,17.209405948108714,17.209405948108714,test
2025-04-18,5560.7207,0.4289475100756635,0,0,0,0,141.06149961758518,141.06149961758518,test
2025-04-21,5642.3805,0.39943252849621075,0,0,0,0,23.1081559374946,23.1081559374946,test
2025-04-22,5624.209,0.3844015545804591,0,0,0,0,-26.365128595776667,-26.365128595776667,test
2025-04-23,5634.9487,0.42798234557830156,0,0,0,0,-35.29773705917228,-35.29773705917228,test
