date,target_date,open,close,target_return,target_bp,phase,up_score,up_predicted,up_actual_extreme,up_score_excess,down_score,down_predicted,down_actual_extreme,down_score_excess,conflict,marker
2020-02-14,2020-02-17,5407.4738,5420.8025,0.008689602897382631,86.8960289738263,Development,0.8203659089786778,1,0,0.0068544336087602575,0.7151942253635909,1,0,0.03197939547544959,1,conflict
2020-02-17,2020-02-18,5454.4626,5594.4366,0.02811963547059615,281.1963547059615,Development,0.6137347514616476,0,1,-0.19977672390826995,0.7110494489351832,1,0,0.027834619047041875,0,down
2020-02-18,2020-02-19,5607.8401,5660.8142,0.008263020908887864,82.63020908887864,Development,0.45328441412894155,0,0,-0.360227061240976,0.5860849180738947,0,0,-0.09712991181424657,0,none
2020-02-19,2020-02-20,5654.1778,5603.2626,-0.006129538409634039,-61.295384096340385,Development,0.43801437266204024,0,0,-0.3754971027078773,0.5784453066830418,0,0,-0.10476952320509947,0,none
2020-02-20,2020-02-21,5619.5203,5706.7127,0.015182025412382671,151.82025412382671,Development,0.7978832901070912,0,0,-0.015628185262826277,0.5829690221452852,0,0,-0.10024580774285607,0,none
2020-02-21,2020-02-24,5704.836,5784.0321,0.013977457020674988,139.77457020674987,Development,0.46018065501602684,0,0,-0.3533308203538907,0.5805661207860269,0,0,-0.10264870910211443,0,none
2020-02-24,2020-02-25,5784.5751,5865.4665,-0.006734824827496766,-67.34824827496766,Development,0.6475557560373877,0,0,-0.16595571933252984,0.5973499898032891,0,0,-0.08586484008485218,0,none
2020-02-25,2020-02-26,5745.617,5897.7219,0.013650648833710921,136.5064883371092,Development,0.5143040603863067,0,0,-0.2992074149836108,0.5295986021382333,0,0,-0.15361622774990802,0,none
2020-02-26,2020-02-27,5824.0484,5743.3929,-0.00924272882072874,-92.4272882072874,Development,0.42978391576916536,0,0,-0.38372755960075217,0.4570317216796614,0,0,-0.22618310820847992,0,none
2020-02-27,2020-02-28,5770.2183,5753.7277,-0.036706150268179694,-367.0615026817969,Development,0.9121257331072755,1,0,0.09861425773735799,0.45549406585717894,0,1,-0.22772076403096236,0,up
2020-02-28,2020-03-02,5558.4158,5451.2897,-0.007552007894047641,-75.52007894047641,Development,0.6291280653003104,0,0,-0.18438341006960712,0.4716728184095149,0,0,-0.2115420114786264,0,none
2020-03-02,2020-03-03,5516.4386,5656.4193,0.043570284639803614,435.7028463980361,Development,0.9201597534869791,1,1,0.10664827811706157,0.4996527813007108,0,0,-0.18356204858743053,0,up
2020-03-03,2020-03-04,5756.7914,5710.0235,-0.014989547823462845,-149.89547823462846,Development,0.5897042170950306,0,0,-0.2238072582748869,0.5041591653617913,0,0,-0.17905566452635002,0,none
2020-03-04,2020-03-05,5670.4997,5716.5112,0.02199987771800771,219.9987771800771,Development,0.8070636811188849,0,1,-0.00644779425103259,0.5373056529180718,0,0,-0.14590917697006955,0,none
2020-03-05,2020-03-06,5795.25,5801.1199,-0.010034804365644301,-100.34804365644301,Development,0.5030845087502437,0,0,-0.31042696661967384,0.5603139019277644,0,0,-0.12290092796037688,0,none
2020-03-06,2020-03-09,5737.0958,5763.8602,-0.011932727356583461,-119.32727356583462,Development,0.5275940284473535,0,0,-0.28591744692256404,0.5609282359639105,0,0,-0.1222865939242308,0,none
2020-03-09,2020-03-10,5668.6366,5525.8167,-0.03695128384133839,-369.5128384133839,Development,0.6001873073199786,0,0,-0.21332416804993892,0.6485514901148,0,1,-0.03466333977334135,0,none
2020-03-10,2020-03-11,5459.1732,5675.1113,0.04278012282152921,427.8012282152921,Development,0.8975904919210129,1,1,0.0840790165510954,0.6561525233697991,0,0,-0.027062306518342183,0,up
2020-03-11,2020-03-12,5692.7173,5589.5311,-0.032567224091735736,-325.6722409173574,Development,0.4952865015108333,0,0,-0.3182249738590842,0.7132055580795136,1,1,0.029990728191372273,0,down
2020-03-12,2020-03-13,5507.3213,5493.8838,-0.05117097489845013,-511.7097489845013,Development,0.8116467883300025,0,0,-0.0018646870399150473,0.7287092128423757,1,1,0.04549438295423436,0,down
2020-03-13,2020-03-16,5225.5063,5457.2006,0.051934240324234215,519.3424032423421,Development,0.6685908443236084,0,1,-0.14492063104630915,0.7384884421130753,1,0,0.05527361222493399,0,down
2020-03-16,2020-03-17,5496.889,5200.1142,-0.045728756756776345,-457.28756756776346,Development,0.5289831887153091,0,0,-0.2845282866546084,0.8370791750643698,1,1,0.1538643451762285,0,down
2020-03-17,2020-03-18,5245.5231,5212.0619,0.002367866800548457,23.67866800548457,Development,0.8673250993653148,1,0,0.05381362399539724,0.8357922417927414,1,0,0.15257741190460006,1,conflict
2020-03-18,2020-03-19,5257.9438,5119.4716,-0.02624602035495327,-262.4602035495327,Development,0.546020261087156,0,0,-0.26749121428276157,0.8405341232470263,1,1,0.15731929335888495,0,down
2020-03-19,2020-03-20,5119.9437,5157.8235,0.019051830589465357,190.51830589465357,Development,0.8276479210995371,1,1,0.014136445729619584,0.8230522587864215,1,0,0.1398374288982802,1,conflict
2020-03-20,2020-03-23,5217.488,5219.2809,-0.02647502016295966,-264.75020162959663,Development,0.506000818248835,0,0,-0.3075106571210825,0.8209390472405191,1,1,0.13772421735237783,0,down
2020-03-23,2020-03-24,5079.3549,4998.9095,0.0019287291777938531,19.28729177793853,Development,0.4653996069422072,0,0,-0.3481118684277103,0.809416259934217,1,0,0.12620143004607565,0,down
2020-03-24,2020-03-25,5089.1516,5096.0408,0.021933636246953103,219.33636246953102,Development,0.7658787987763733,0,1,-0.0476326765935442,0.8031252273000931,1,0,0.11991039741195175,0,down
2020-03-25,2020-03-26,5200.7752,5217.4237,-0.0039050909179847437,-39.05090917984744,Development,0.4871236729870384,0,0,-0.3263878023828791,0.7496641460178162,1,0,0.06644931612967486,0,down
2020-03-26,2020-03-27,5180.4657,5166.1091,0.008181774082588689,81.81774082588689,Development,0.4740718295377132,0,0,-0.3394396458322043,0.7371236497346808,1,0,0.0539088198465395,0,down
2020-03-27,2020-03-30,5222.8511,5137.3371,-0.028556510064014606,-285.56510064014606,Development,0.5556650706537642,0,0,-0.2578464047161533,0.6958499990797695,1,1,0.012635169191628215,0,down
2020-03-30,2020-03-31,5073.7047,5027.4856,-3.577267711318832e-05,-0.3577267711318832,Development,0.5841412271008147,0,0,-0.2293702482691028,0.4640286669821171,0,0,-0.21918616290602422,0,none
2020-03-31,2020-04-01,5073.5232,5041.4534,-0.00866054973395991,-86.6054973395991,Development,0.562254859908539,0,0,-0.25125661546137856,0.5086606783773723,0,0,-0.17455415151076903,0,none
2020-04-01,2020-04-02,5029.5837,5019.2187,-0.006155141627327998,-61.55141627327998,Development,0.46102373901322136,0,0,-0.35248773635669617,0.4187905314301022,0,0,-0.2644242984580391,0,none
2020-04-02,2020-04-03,4998.6259,5147.2019,0.02898648606610066,289.86486066100656,Development,0.5342325711595155,0,1,-0.279278904210402,0.440914147857143,0,0,-0.2423006820309983,0,none
2020-04-03,2020-04-07,5143.5185,5107.0393,0.011476190860400415,114.76190860400415,Development,0.3835508392101164,0,0,-0.4299606361598011,0.43586413000585267,0,0,-0.24735069988228864,0,none
2020-04-07,2020-04-08,5202.5465,5267.073,0.007806907636481508,78.06907636481509,Development,0.5192903562598763,0,0,-0.29422111911004123,0.43019431604038044,0,0,-0.25302051384776086,0,none
2020-04-08,2020-04-09,5243.1623,5271.7961,0.011081861799319137,110.81861799319137,Development,0.39759741932455833,0,0,-0.4159140560453592,0.42190262716218085,0,0,-0.26131220272596045,0,none
2020-04-09,2020-04-10,5301.2663,5322.4614,0.0038708110173601984,38.70811017360198,Development,0.4190886958798649,0,0,-0.3944227794900526,0.4392669845011045,0,0,-0.2439478453870368,0,none
2020-04-10,2020-04-13,5321.7865,5208.5102,-0.02731101670463476,-273.1101670463476,Development,0.40045221750861953,0,0,-0.413059257861298,0.4505272144975795,0,1,-0.23268761539056182,0,none
2020-04-13,2020-04-14,5176.4431,5169.1757,0.004004390582405648,40.04390582405648,Development,0.727462415842571,0,0,-0.08604905952734654,0.4592612336527263,0,0,-0.223953596235415,0,none
2020-04-14,2020-04-15,5197.1716,5288.593,0.01823969021919547,182.3969021919547,Development,0.4352498196228168,0,1,-0.37826165574710074,0.49563251844662015,0,0,-0.18758231144152115,0,none
2020-04-15,2020-04-16,5291.9664,5268.7497,-0.008700300893822899,-87.00300893822899,Development,0.3727102155721509,0,0,-0.44080125979776663,0.4717330649668253,0,0,-0.21148176492131598,0,none
2020-04-16,2020-04-17,5245.9247,5316.9707,0.02078910892487662,207.8910892487662,Development,0.4272143018860926,0,1,-0.3862971734838249,0.4846507809607207,0,0,-0.19856404892742063,0,none
2020-04-17,2020-04-20,5354.9828,5318.4547,-0.004689837659235696,-46.89837659235696,Development,0.4039947732117632,0,0,-0.40951670215815433,0.4957979623484277,0,0,-0.1874168675397136,0,none
2020-04-20,2020-04-21,5329.8688,5381.7857,0.005390695545826496,53.90695545826496,Development,0.44372885409328366,0,0,-0.36978262127663386,0.5074614593015014,0,0,-0.17575337058663987,0,none
2020-04-21,2020-04-22,5358.6005,5343.8806,-0.010052904671658203,-100.52904671658203,Development,0.3700857797758123,0,0,-0.4434256955941052,0.5682414092345085,0,0,-0.11497342065363281,0,none
2020-04-22,2020-04-23,5304.731,5387.6233,0.018458391198347357,184.58391198347357,Development,0.4232190203539799,0,1,-0.3902924550159376,0.5712519723667868,0,0,-0.11196285752135449,0,none
2020-04-23,2020-04-24,5402.6478,5357.7904,-0.009644382149064046,-96.44382149064046,Development,0.37512218849810613,0,0,-0.4383892868718114,0.655151840983667,0,0,-0.02806298890447434,0,none
2020-04-24,2020-04-27,5350.5426,5273.5474,-0.013375073399097936,-133.75073399097937,Development,0.42985353666195725,0,0,-0.3836579387079603,0.6590855434105445,0,0,-0.024129286477596823,0,none
2020-04-27,2020-04-28,5278.9787,5265.7248,-0.0020559279771292793,-20.559279771292793,Development,0.6989599377588981,0,0,-0.11455153761101944,0.6663509675334667,0,0,-0.01686386235467463,0,none
2020-04-28,2020-04-29,5268.1255,5227.846,-0.012227347279407108,-122.27347279407108,Development,0.4524428622776155,0,0,-0.36106861309230204,0.639454050823896,0,0,-0.04376077906424536,0,none
2020-04-29,2020-04-30,5203.7103,5226.8116,0.011018368951092539,110.18368951092539,Development,0.4750813551360447,0,0,-0.3384301202338728,0.6347223401634233,0,0,-0.04849248972471798,0,none
2020-04-30,2020-05-06,5261.0467,5353.8595,0.011384293547517688,113.84293547517687,Development,0.45331748048374265,0,0,-0.3601939948861749,0.6366207392374098,0,0,-0.0465940906507315,0,none
2020-05-06,2020-05-07,5320.94,5451.3159,0.025054125774769176,250.54125774769176,Development,0.4290857431570269,0,1,-0.3844257322128906,0.6176872273596921,0,0,-0.06552760252844925,0,none
2020-05-07,2020-05-08,5454.2515,5445.7519,0.003780977096490501,37.80977096490501,Development,0.3662045651583462,0,0,-0.4473069102115713,0.6208874164368225,0,0,-0.06232741345131876,0,none
2020-05-08,2020-05-11,5474.8739,5507.6965,0.00990556147786359,99.05561477863588,Development,0.3943673830371261,0,0,-0.41914409233279143,0.6137712079958672,0,0,-0.06944362189227415,0,none
2020-05-11,2020-05-12,5529.1056,5496.192,-0.006336702992252419,-63.36702992252419,Development,0.43476334053096805,0,0,-0.3787481348389495,0.6132882252204644,0,0,-0.06992660466767686,0,none
2020-05-12,2020-05-13,5494.0693,5512.464,0.00033264960818746303,3.3264960818746303,Development,0.5067747872527525,0,0,-0.30673668811716504,0.5954262468300219,0,0,-0.08778858305811943,0,none
2020-05-13,2020-05-14,5495.8969,5536.2802,0.0031268417717225105,31.268417717225105,Development,0.38815912230406513,0,0,-0.4253523530658524,0.601657040351197,0,0,-0.08155778953694426,0,none
2020-05-14,2020-05-15,5513.0817,5487.107,-0.0005326059289125773,-5.326059289125773,Development,0.40715803592801697,0,0,-0.40635343944190055,0.5762205134117829,0,0,-0.10699431647635838,0,none
2020-05-15,2020-05-18,5510.1454,5507.9336,0.0022826802356248344,22.826802356248344,Development,0.3978376311183992,0,0,-0.4156738442515183,0.5469238970633605,0,0,-0.13629093282478077,0,none
2020-05-18,2020-05-19,5522.7233,5478.8218,-0.0013932256935630383,-13.932256935630383,Development,0.4361443566748072,0,0,-0.3773671186951103,0.5474469726894718,0,0,-0.13576785719866946,0,none
2020-05-19,2020-05-20,5515.0289,5547.8759,0.0054424374820591925,54.42437482059192,Development,0.567709422205398,0,0,-0.24580205316451953,0.5220836044849149,0,0,-0.16113122540322644,0,none
2020-05-20,2020-05-21,5545.0441,5489.7024,-0.00664377042555897,-66.43770425558971,Development,0.3729485338150014,0,0,-0.4405629415549161,0.5125405980804696,0,0,-0.17067423180767172,0,none
2020-05-21,2020-05-22,5508.2041,5426.1745,-0.015699472719248098,-156.99472719248098,Development,0.6387067268558209,0,0,-0.17480474851409666,0.5152575741046955,0,0,-0.16795725578344578,0,none
2020-05-22,2020-05-25,5421.7282,5328.2268,-0.018031630578603908,-180.31630578603907,Development,0.7508203078658472,0,0,-0.06269116750407033,0.5331044258159339,0,1,-0.15011040407220744,0,none
2020-05-25,2020-05-26,5323.9656,5316.6036,0.003220475353935326,32.20475353935326,Development,0.7480008896931285,0,0,-0.06551058567678902,0.5646900108957649,0,0,-0.11852481899237644,0,none
2020-05-26,2020-05-27,5341.1113,5420.2126,0.015997513476268654,159.97513476268654,Development,0.42031059379284785,0,0,-0.39320088157706967,0.5975948316171682,0,0,-0.08561999827097311,0,none
2020-05-27,2020-05-28,5426.5558,5369.4992,-0.01092578832415203,-109.2578832415203,Development,0.37952629762339934,0,0,-0.4339851777465182,0.5751649633182904,0,0,-0.10804986656985094,0,none
2020-05-28,2020-05-29,5367.2664,5361.167,-0.003297507274839351,-32.97507274839351,Development,0.5680656239501687,0,0,-0.24544585141974884,0.5697625631575685,0,0,-0.11345226673057285,0,none
2020-05-29,2020-06-01,5349.5678,5406.3403,0.018080600829098792,180.8060082909879,Development,0.4343186631333185,0,1,-0.379192812236599,0.5961562828718348,0,0,-0.08705854701630655,0,none
2020-06-01,2020-06-02,5446.2912,5569.48,0.027370497559880747,273.70497559880744,Development,0.40176251888664316,0,1,-0.41174895648327436,0.6079593408160839,0,0,-0.07525548907205737,0,none
2020-06-02,2020-06-03,5595.3589,5566.4438,-0.002083494590490065,-20.83494590490065,Development,0.3655224235373242,0,0,-0.4479890518325933,0.5963501190135783,0,0,-0.08686471087456304,0,none
2020-06-03,2020-06-04,5583.701,5572.3125,0.0010107095634239727,10.107095634239727,Development,0.3722567012945588,0,0,-0.44125477407535874,0.6048126755858687,0,0,-0.0784021543022726,0,none
2020-06-04,2020-06-05,5589.3445,5576.7535,-0.0007487997921760137,-7.487997921760137,Development,0.3729469628729822,0,0,-0.44056451249693535,0.6023446581719947,0,0,-0.08087017171614663,0,none
2020-06-05,2020-06-08,5585.1592,5585.4231,0.0059472073777233625,59.472073777233625,Development,0.3231914410154469,0,0,-0.49032003435447064,0.5944556521623899,0,0,-0.08875917772575137,0,none
2020-06-08,2020-06-09,5618.3753,5575.3036,-0.006448714809065836,-64.48714809065837,Development,0.3314965823172574,0,0,-0.4820148930526601,0.5405475802694949,0,0,-0.1426672496186464,0,none
2020-06-09,2020-06-10,5582.144,5610.3774,0.005287197893855788,52.87197893855789,Development,0.38039354684329896,0,0,-0.43311792852661857,0.5023507087555636,0,0,-0.18086412113257766,0,none
2020-06-10,2020-06-11,5611.6579,5615.2417,0.0012444094284507212,12.444094284507212,Development,0.3290624142704139,0,0,-0.48444906109950364,0.527945480444679,0,0,-0.15526934944346227,0,none
2020-06-11,2020-06-12,5618.6411,5589.1019,-0.024001639827110566,-240.01639827110566,Development,0.3094264445910145,0,0,-0.5040850307789031,0.5324099819117557,0,1,-0.1508048479763856,0,none
2020-06-12,2020-06-15,5483.7845,5591.4871,0.022265408131920683,222.65408131920682,Development,0.6781130468870346,0,1,-0.13539842848288297,0.4689101083862799,0,0,-0.21430472150186142,0,none
2020-06-15,2020-06-16,5605.8832,5590.6435,0.004883369671347948,48.83369671347948,Development,0.41587485846876454,0,0,-0.397636616901153,0.6027460529158238,0,0,-0.08046877697231747,0,none
2020-06-16,2020-06-17,5633.2588,5695.3007,0.013389816210822802,133.89816210822804,Development,0.46300183070866274,0,0,-0.3505096446612548,0.6049310880561107,0,0,-0.07828374183203057,0,none
2020-06-17,2020-06-18,5708.6871,5735.4183,0.005140288736441567,51.402887364415676,Development,0.3564192872021861,0,0,-0.45709218816773145,0.5733119511662145,0,0,-0.10990287872192683,0,none
2020-06-18,2020-06-19,5738.0314,5734.403,-0.0008020695041855985,-8.020695041855985,Development,0.3543477904182361,0,0,-0.4591636849516814,0.5497101872291617,0,0,-0.13350464265897966,0,none
2020-06-19,2020-06-22,5733.4291,5787.1482,0.010527591594356567,105.27591594356566,Development,0.3608484129418932,0,0,-0.45266306242802434,0.5369515549646459,0,0,-0.14626327492349545,0,none
2020-06-22,2020-06-23,5793.7883,5784.0269,-0.0018413686257745532,-18.413686257745532,Development,0.4122589479825515,0,0,-0.401252527387366,0.5280533303895666,0,0,-0.15516149949857472,0,none
2020-06-23,2020-06-24,5783.1198,5804.343,0.004395378425326779,43.95378425326779,Development,0.36882916664427784,0,0,-0.4446823087256397,0.5335870714387914,0,0,-0.14962775844934995,0,none
2020-06-24,2020-06-29,5808.5388,5789.0893,-0.005867275948987505,-58.67275948987505,Development,0.3831927070246117,0,0,-0.4303187683453058,0.49601885612035235,0,0,-0.18719597376778896,0,none
2020-06-29,2020-06-30,5774.4585,5762.4378,0.00270262570940627,27.0262570940627,Development,0.42260321228131636,0,0,-0.39090826308860116,0.4872436402040544,0,0,-0.1959711896840869,0,none
2020-06-30,2020-07-01,5790.0647,5864.4164,0.016316795216468005,163.16795216468006,Development,0.41973875388466325,0,1,-0.3937727214852543,0.5062723286797529,0,0,-0.1769425012083884,0,none
2020-07-01,2020-07-02,5884.54,5881.8875,-0.0006214249542020323,-6.2142495420203225,Development,0.445210158910621,0,0,-0.36830131645929653,0.39868453702534823,0,0,-0.2845302928627931,0,none
2020-07-02,2020-07-03,5880.8832,5975.2794,0.018553777772699176,185.53777772699175,Development,0.39635773944724345,0,1,-0.4171537359226741,0.37817831715767436,0,0,-0.30503651273046695,0,none
2020-07-03,2020-07-06,5989.9958,6051.5099,0.01768954495761088,176.8954495761088,Development,0.4074552313362829,0,1,-0.4060562440336346,0.3900670491176458,0,0,-0.2931477807704955,0,none
