date,target_date,open,high,low,close,volume,amount,prev_close,phase,target_return,target_bp,score,score_threshold,score_excess,predicted,actual_extreme,correct,direction_correct,signed_return_bp,indicator_1,indicator_2,indicator_3,indicator_4,prediction_label
2019-04-08,2019-04-09,5921.2105,5939.4979,5765.9069,5847.6296,23831746600.0,222907102712.6,5871.5575,Development,-0.014679515278168243,-146.79515278168242,0.7029083088232289,0.6832148298881413,0.01969347893508755,1,0,0,1,146.79515278168242,0.8162056876779853,0.640803393136344,0.8209672465367521,0.4085039418528255,预测大跌
2019-04-09,2019-04-10,5834.29,5877.84,5798.3736,5858.0464,17936350200.0,169072553747.2,5847.6296,Development,-0.0014164876960177653,-14.164876960177653,0.6970325345082794,0.6832148298881413,0.013817704620138094,1,0,0,1,14.164876960177653,0.8268350988894155,0.6324412979487005,0.8287669559246862,0.3531019197300689,预测大跌
2019-04-10,2019-04-11,5826.0258,5906.4273,5782.3689,5850.7609,17875360700.0,172671580646.6,5858.0464,Development,0.0045674703328639765,45.674703328639765,0.6984914161796424,0.6832148298881413,0.015276586291501082,1,0,0,0,-45.674703328639765,0.8301728584427203,0.6551742527223408,0.8003157723959878,0.3544648976234043,预测大跌
2019-04-11,2019-04-12,5852.636,5866.9221,5720.5516,5727.1749,16587607300.0,157397019816.4,5850.7609,Development,-0.022654390261072188,-226.5439026107219,0.696803513970658,0.6832148298881413,0.013588684082516678,1,1,1,1,226.5439026107219,0.8174528690652805,0.665209529917406,0.7967675924907491,0.3582624985226505,预测大跌
2019-04-12,2019-04-15,5720.0481,5749.3368,5673.7447,5714.3676,14007834100.0,126121980270.3,5727.1749,Development,0.01319097299199301,131.9097299199301,0.5885295165575861,0.6832148298881413,-0.09468531333055519,0,0,0,0,-131.9097299199301,0.7977752037898783,0.27410793880848344,0.799920955546603,0.4034569636399969,
2019-04-15,2019-04-16,5795.5011,5815.3916,5654.3441,5655.9825,15775413600.0,147932909423.9,5714.3676,Development,-0.029398493255397895,-293.984932553979,0.6845894321330467,0.6832148298881413,0.0013746022449053763,1,1,1,1,293.984932553979,0.7849664657082375,0.6415508184842007,0.789061142244666,0.40295720826777015,预测大跌
2019-04-16,2019-04-17,5625.1221,5777.0111,5583.6142,5777.0111,15602963200.0,147394539976.1,5655.9825,Development,0.026935077551472286,269.35077551472284,0.6673198581478375,0.6832148298881413,-0.015894971740303854,0,0,0,0,-269.35077551472284,0.8323272127567605,0.4395540899577322,0.8047957014570924,0.5262400393863341,
2019-04-17,2019-04-18,5776.6352,5840.6249,5757.9952,5807.7288,16980015500.0,158856829046.1,5777.0111,Development,0.004789327877239069,47.89327877239069,0.6996452497767639,0.6832148298881413,0.016430419888622594,1,0,0,0,-47.89327877239069,0.5935240976334532,0.8376879752552879,0.7767298492181283,0.5775866042620057,预测大跌
2019-04-18,2019-04-19,5804.3014,5826.6736,5762.5678,5775.171,15132250500.0,141406848441.0,5807.7288,Development,-0.007201641872009001,-72.01641872009002,0.6869081827851429,0.6832148298881413,0.003693352897001567,1,0,0,1,72.01641872009002,0.5666182191955386,0.8031425420796654,0.8124655083773447,0.5664729039583593,预测大跌
2019-04-19,2019-04-22,5762.5009,5810.1798,5710.7953,5810.1798,14872428900.0,133507303999.7,5775.171,Development,0.010155660019072643,101.55660019072643,0.6444692424024328,0.6832148298881413,-0.038745587485708555,0,0,0,0,-101.55660019072643,0.5701700775417564,0.6836629366298839,0.7651333813427045,0.5678528117904569,
