形成日,实际执行日,三状态,state_strength,state_phase,fast_engine,slow_engine,direction_score,direction_score_continuous,direction_score_band,risk_high_count,-1转0_score,-1转0_冻结阈值,-1转0_距阈值,+1转0_score,+1转0_冻结阈值,+1转0_距阈值,0转-1_score,0转-1_冻结阈值,0转-1_距阈值,0转-1_释放阈值,0转-1_距释放阈值,0转-1_事件信号,0转+1_score,0转+1_冻结阈值,0转+1_距阈值,0转+1_释放阈值,0转+1_距释放阈值,0转+1_事件信号,大涨_score,大涨_冻结阈值,大涨_距阈值,大涨_预测,大跌_score,大跌_冻结阈值,大跌_距阈值,大跌_预测
2018-12-26,2018-12-27,-1,-0.6373409260577441,entry,0.1556016597510373,0.1887966804979253,0.1361462655601659,0.1784232365145228,0.0375,0.0,0.1202491281515769,0.815842643776842,-0.6955935156252651,,0.4920211306764882,,-0.4807292453049233,1.2294466376933055,-1.7101758829982288,0.6645986031220402,-1.1453278484269636,0,-4.625603864734299,4.671980676328502,-9.2975845410628,4.606280193236715,-9.231884057971014,0,0.4523593144821493,0.8135114753699175,-0.3611521608877682,0,0.3955808476793181,0.6832148298881413,-0.2876339822088232,0
2018-12-27,2018-12-28,-1,-0.6250288395316804,entry,0.1053719008264462,0.1301652892561983,0.0838842975206611,0.1198347107438016,0.0,1.0,0.3284670292491109,0.815842643776842,-0.4873756145277311,,0.4920211306764882,,0.5788016028779096,1.2294466376933055,-0.6506450348153959,0.6645986031220402,-0.0857970002441306,0,4.611111111111111,4.671980676328502,-0.0608695652173914,4.606280193236715,0.0048309178743961,0,0.5302589893284145,0.8135114753699175,-0.283252486041503,0,0.4457800790939743,0.6832148298881413,-0.2374347507941669,0
2018-12-28,2019-01-02,-1,-0.0,pending_switch,0.2860082304526748,0.1707818930041152,0.1656687242798354,0.2045267489711934,0.075,0.0,0.5061482064865633,0.815842643776842,-0.3096944372902787,,0.4920211306764882,,0.3883313785128225,1.2294466376933055,-0.841115259180483,0.6645986031220402,-0.2762672246092177,0,4.606280193236715,4.671980676328502,-0.0657004830917875,4.606280193236715,0.0,0,0.4689185224349458,0.8135114753699175,-0.3445929529349717,0,0.5248983531690277,0.6832148298881413,-0.1583164767191136,0
2019-01-02,2019-01-03,-1,-0.3744136126541119,continuation,0.151639344262295,0.2172131147540983,0.1341188524590164,0.1915983606557377,0.0,1.0,0.6930887091368124,0.815842643776842,-0.1227539346400296,,0.4920211306764882,,-0.4747083438736649,1.2294466376933055,-1.7041549815669703,0.6645986031220402,-1.1393069469957051,0,-4.644927536231884,4.671980676328502,-9.316908212560383,4.606280193236715,-9.251207729468598,0,0.4618809446134534,0.8135114753699175,-0.3516305307564641,0,0.455302081479877,0.6832148298881413,-0.2279127484082643,0
2019-01-03,2019-01-04,-1,-0.0,pending_switch,0.2469387755102041,0.2040816326530612,0.1603928571428571,0.2130612244897959,0.0375,1.0,0.8582892251506556,0.815842643776842,0.0424465813738136,,0.4920211306764882,,1.1344412396211043,1.2294466376933055,-0.0950053980722012,0.6645986031220402,0.4698426364990641,0,4.615942028985507,4.671980676328502,-0.0560386473429952,4.606280193236715,0.0096618357487923,0,0.5084689864998353,0.8135114753699175,-0.3050424888700822,0,0.5030416945660947,0.6832148298881413,-0.1801731353220466,0
2019-01-04,2019-01-07,0,0.1137243515292295,entry,0.4776422764227642,0.4939024390243902,0.4104878048780488,0.4792682926829268,0.25,0.0,0.1589012825858561,0.815842643776842,-0.6569413611909859,,0.4920211306764882,,-1.6333062611346043,1.2294466376933055,-2.86275289882791,0.6645986031220402,-2.2979048642566444,0,4.688405797101449,4.671980676328502,0.0164251207729471,4.606280193236715,0.0821256038647346,1,0.4472725167674137,0.8135114753699175,-0.3662389586025038,0,0.5695081455687018,0.6832148298881413,-0.1137066843194395,0
2019-01-07,2019-01-08,0,0.3716020821283979,entry,0.8765182186234818,0.7530364372469636,0.7455111336032387,0.7668016194331982,0.6958333333333333,0.0,0.3761012799992178,0.815842643776842,-0.4397413637776242,,0.4920211306764882,,-1.1851537732798771,1.2294466376933055,-2.4146004109731827,0.6645986031220402,-1.8497523764019173,0,4.6352657004830915,4.671980676328502,-0.0367149758454106,4.606280193236715,0.0289855072463769,0,0.5175979368563197,0.8135114753699175,-0.2959135385135978,0,0.5095918722816075,0.6832148298881413,-0.1736229576065338,0
2019-01-08,2019-01-09,0,0.4219470046082949,continuation,0.8649193548387097,0.7681451612903225,0.7656048387096772,0.7794354838709676,0.7333333333333334,0.0,0.5933012774125794,0.815842643776842,-0.2225413663642625,,0.4920211306764882,,0.030998638644176,1.2294466376933055,-1.1984479990491297,0.6645986031220402,-0.6335999644778643,0,-4.644927536231884,4.671980676328502,-9.316908212560383,4.606280193236715,-9.251207729468598,0,0.4704745130430071,0.8135114753699175,-0.3430369623269104,0,0.5216850698842629,0.6832148298881413,-0.1615297600038784,0
2019-01-09,2019-01-10,0,0.4460699942627654,continuation,0.9176706827309238,0.7931726907630522,0.7895582329317268,0.8136546184738955,0.7333333333333334,0.0,0.7802417800628285,0.815842643776842,-0.0356008637140135,,0.4920211306764882,,-1.248325883599285,1.2294466376933055,-2.4777725212925903,0.6645986031220402,-1.912924486721325,0,4.615942028985507,4.671980676328502,-0.0560386473429952,4.606280193236715,0.0096618357487923,0,0.7122407780189373,0.8135114753699175,-0.1012706973509802,0,0.498141096469503,0.6832148298881413,-0.1850737334186383,0
2019-01-10,2019-01-11,0,0.4328571428571429,continuation,0.8400000000000001,0.6839999999999999,0.68485,0.723,0.5958333333333332,0.0,0.8738670395022339,0.815842643776842,0.0580243957253918,,0.4920211306764882,,-1.0326436146473343,1.2294466376933055,-2.2620902523406397,0.6645986031220402,-1.697242217769375,0,4.625603864734299,4.671980676328502,-0.0463768115942029,4.606280193236715,0.0193236714975846,0,0.5398891053655828,0.8135114753699175,-0.2736223700043347,0,0.4996375025495541,0.6832148298881413,-0.1835773273385872,0
2019-01-11,2019-01-14,0,0.5783532536520585,pending_switch,0.9183266932270916,0.798804780876494,0.8406374501992032,0.8294820717131475,0.8666666666666667,0.0,1.0264291566443542,0.815842643776842,0.2105865128675121,,0.4920211306764882,,0.6688641314683536,1.2294466376933055,-0.560582506224952,0.6645986031220402,0.0042655283463133,0,4.683574879227053,4.671980676328502,0.0115942028985509,4.606280193236715,0.0772946859903385,0,0.481882235918843,0.8135114753699175,-0.3316292394510745,0,0.4745589222076478,0.6832148298881413,-0.2086559076804935,0
2019-01-14,2019-01-15,1,0.6263227513227514,entry,0.871031746031746,0.7956349206349207,0.8041666666666666,0.8202380952380952,0.7666666666666667,0.0,0.0834556802697763,0.815842643776842,-0.7323869635070657,0.3364531568495209,0.4920211306764882,-0.1555679738269673,-0.6735228232205118,1.2294466376933055,-1.9029694609138177,0.6645986031220402,-1.338121426342552,0,-4.625603864734299,4.671980676328502,-9.2975845410628,4.606280193236715,-9.231884057971014,0,0.5797045317691092,0.8135114753699175,-0.2338069436008083,0,0.4795965493723335,0.6832148298881413,-0.2036182805158078,0
2019-01-15,2019-01-16,1,0.7552910052910053,entry,0.9126984126984128,0.878968253968254,0.9205555555555556,0.8865079365079366,1.0,0.0,0.2611368575072288,0.815842643776842,-0.5547057862696132,0.3773038658807737,0.4920211306764882,-0.1147172647957145,-1.6678296854596637,1.2294466376933055,-2.897276323152969,0.6645986031220402,-2.332428288581704,0,4.548309178743962,4.671980676328502,-0.1236714975845405,4.606280193236715,-0.0579710144927529,0,0.4891638654976294,0.8135114753699175,-0.3243476098722881,0,0.4320063068015894,0.6832148298881413,-0.2512085230865519,0
2019-01-16,2019-01-17,1,0.0,continuation,0.9189723320158104,0.8596837944664031,0.8735375494071146,0.8764822134387351,0.8666666666666667,0.0,0.3813859856588057,0.815842643776842,-0.4344566581180363,0.3271964998991996,0.4920211306764882,-0.1648246307772886,-0.0212264297518244,1.2294466376933055,-1.2506730674451298,0.6645986031220402,-0.6858250328738646,0,4.625603864734299,4.671980676328502,-0.0463768115942029,4.606280193236715,0.0193236714975846,0,0.4947596299496677,0.8135114753699175,-0.3187518454202498,0,0.4386139799726711,0.6832148298881413,-0.2446008499154702,0
2019-01-17,2019-01-18,1,0.0,pending_switch,0.9015748031496064,0.8248031496062992,0.8230708661417322,0.8472440944881889,0.7666666666666667,0.0,0.4950453041313272,0.815842643776842,-0.3207973396455148,0.3200585026809157,0.4920211306764882,-0.1719626279955725,1.3878112638847773,1.2294466376933055,0.1583646261914717,0.6645986031220402,0.723212660762737,0,-4.615942028985507,4.671980676328502,-9.28792270531401,4.606280193236715,-9.22222222222222,0,0.6424950000921491,0.8135114753699175,-0.1710164752777684,0,0.4244651505894051,0.6832148298881413,-0.2587496792987362,0
2019-01-18,2019-01-21,1,0.7058823529411764,continuation,0.9901960784313726,0.8411764705882352,0.8788823529411764,0.8841176470588236,0.8666666666666667,0.0,0.5785009844011036,0.815842643776842,-0.2373416593757383,0.3652227643266111,0.4920211306764882,-0.1267983663498771,-1.6045824441498169,1.2294466376933055,-2.834029081843122,0.6645986031220402,-2.269181047271857,0,-4.678743961352657,4.671980676328502,-9.35072463768116,4.606280193236715,-9.285024154589372,0,0.4930592521424318,0.8135114753699175,-0.3204522232274857,0,0.4162042393540269,0.6832148298881413,-0.2670105905341144,0
2019-01-21,2019-01-22,1,0.0,continuation,1.0,0.79296875,0.8315625,0.859375,0.7666666666666667,0.0,0.7310631015432241,0.815842643776842,-0.0847795422336179,0.3761754816843347,0.4920211306764882,-0.1158456489921535,0.4076162667643352,1.2294466376933055,-0.8218303709289703,0.6645986031220402,-0.256982336357705,0,4.601449275362318,4.671980676328502,-0.0705314009661837,4.606280193236715,-0.0048309178743961,0,0.5546857625802423,0.8135114753699175,-0.2588257127896752,0,0.3522721941058669,0.6832148298881413,-0.3309426357822744,0
2019-01-22,2019-01-23,1,0.0,pending_switch,0.916342412451362,0.7470817120622568,0.7912256809338521,0.801750972762646,0.7666666666666667,0.0,0.8246883609826294,0.815842643776842,0.0088457172057874,0.3895900620052367,0.4920211306764882,-0.1024310686712515,-1.114807501453437,1.2294466376933055,-2.3442541391467424,0.6645986031220402,-1.7794061045754774,0,-4.601449275362318,4.671980676328502,-9.27342995169082,4.606280193236715,-9.207729468599034,0,0.7879292814870248,0.8135114753699175,-0.0255821938828927,0,0.3651554048499943,0.6832148298881413,-0.318059425038147,0
2019-01-23,2019-01-24,1,0.5607235142118864,continuation,0.9069767441860466,0.7616279069767442,0.7918992248062016,0.8027131782945737,0.7666666666666667,0.0,0.9708708711607108,0.815842643776842,0.1550282273838688,0.4068356272777187,0.4920211306764882,-0.0851855033987695,1.4709925100975636,1.2294466376933055,0.241545872404258,0.6645986031220402,0.8063939069755234,0,4.56280193236715,4.671980676328502,-0.109178743961352,4.606280193236715,-0.0434782608695645,0,0.5067343601379795,0.8135114753699175,-0.306777115231938,0,0.4256501855320277,0.6832148298881413,-0.2575646443561136,0
2019-01-24,2019-01-25,1,0.0,pending_switch,0.945945945945946,0.747104247104247,0.7702702702702702,0.8146718146718147,0.6666666666666666,0.0,1.1234329883028311,0.815842643776842,0.3075903445259891,0.419753834301208,0.4920211306764882,-0.0722672963752802,-0.512353673466931,1.2294466376933055,-1.7418003111602365,0.6645986031220402,-1.1769522765889713,0,-4.6352657004830915,4.671980676328502,-9.307246376811596,4.606280193236715,-9.241545893719806,0,0.6447709032207543,0.8135114753699175,-0.1687405721491632,0,0.4300472050128595,0.6832148298881413,-0.2531676248752818,0
2019-01-25,2019-01-28,0,0.0,entry,0.8673076923076923,0.6788461538461539,0.72325,0.7475,0.6666666666666666,0.0,0.100347973834282,0.815842643776842,-0.7154946699425601,,0.4920211306764882,,0.7551024656223452,1.2294466376933055,-0.4743441720709603,0.6645986031220402,0.0905038625003049,0,4.644927536231884,4.671980676328502,-0.0270531400966183,4.606280193236715,0.0386473429951692,0,0.5979082876002725,0.8135114753699175,-0.215603187769645,0,0.4105553949401751,0.6832148298881413,-0.2726594349479662,0
2019-01-28,2019-01-29,0,0.0,entry,0.867816091954023,0.6379310344827587,0.691757662835249,0.7185823754789272,0.6291666666666667,0.0,0.2006959476685641,0.815842643776842,-0.6151466961082779,,0.4920211306764882,,0.0886271961854362,1.2294466376933055,-1.1408194415078694,0.6645986031220402,-0.575971406936604,0,-4.567632850241546,4.671980676328502,-9.239613526570048,4.606280193236715,-9.173913043478262,0,0.6755771960485969,0.8135114753699175,-0.1379342793213206,0,0.4499351900583125,0.6832148298881413,-0.2332796398298288,0
2019-01-29,2019-01-30,0,0.0,continuation,0.7862595419847328,0.4675572519083969,0.5082633587786259,0.5725190839694657,0.3583333333333333,0.0,0.393762043745496,0.815842643776842,-0.422080600031346,,0.4920211306764882,,1.5480873149591368,1.2294466376933055,0.3186406772658312,0.6645986031220402,0.8834887118370965,1,-4.606280193236715,4.671980676328502,-9.278260869565216,4.606280193236715,-9.21256038647343,0,0.8069139978086465,0.8135114753699175,-0.006597477561271,0,0.4554880503720231,0.6832148298881413,-0.2277267795161182,0
2019-01-30,2019-01-31,0,0.3077641227593699,continuation,0.6749049429657794,0.4714828897338403,0.4308697718631178,0.535171102661597,0.1875,1.0,0.5989678943730385,0.815842643776842,-0.2168747494038034,,0.4920211306764882,,-1.50655999650134,1.2294466376933055,-2.736006634194646,0.6645986031220402,-2.1711585996233804,0,-4.664251207729468,4.671980676328502,-9.33623188405797,4.606280193236715,-9.270531400966185,0,0.608691467025585,0.8135114753699175,-0.2048200083443325,0,0.5067116510269452,0.6832148298881413,-0.1765031788611961,0
2019-01-31,2019-02-01,0,-0.2064207344379758,continuation,0.6193181818181819,0.3238636363636363,0.3557386363636363,0.4278409090909091,0.1875,0.0,0.8101888007303422,0.815842643776842,-0.0056538430464998,,0.4920211306764882,,0.4286848936313411,1.2294466376933055,-0.8007617440619644,0.6645986031220402,-0.2359137094906991,0,-4.644927536231884,4.671980676328502,-9.316908212560383,4.606280193236715,-9.251207729468598,0,0.8140999144941847,0.8135114753699175,0.0005884391242672,1,0.5196848863674656,0.6832148298881413,-0.1635299435206757,0
2019-02-01,2019-02-11,0,0.2830188679245283,continuation,0.850943396226415,0.5264150943396226,0.564504716981132,0.6367924528301886,0.3958333333333333,0.0,0.9659255237132351,0.815842643776842,0.1500828799363931,,0.4920211306764882,,0.2844841035229042,1.2294466376933055,-0.9449625341704012,0.6645986031220402,-0.380114499599136,0,4.591787439613527,4.671980676328502,-0.0801932367149751,4.606280193236715,-0.0144927536231875,0,0.4961890195653833,0.8135114753699175,-0.3173224558045342,0,0.5026572654325804,0.6832148298881413,-0.1805575644555609,0
2019-02-11,2019-02-12,0,0.6365914786967418,pending_switch,0.981203007518797,0.8477443609022557,0.8768421052631579,0.881203007518797,0.8666666666666667,0.0,1.186101713799643,0.815842643776842,0.370259070022801,,0.4920211306764882,,-1.1417740079965688,1.2294466376933055,-2.371220645689874,0.6645986031220402,-1.8063726111186091,0,4.678743961352657,4.671980676328502,0.0067632850241547,4.606280193236715,0.0724637681159423,1,0.3597284102395817,0.8135114753699175,-0.4537830651303358,0,0.494528672650626,0.6832148298881413,-0.1886861572375153,0
2019-02-12,2019-02-13,1,0.7440699126092384,entry,0.9850187265917604,0.9213483146067416,0.9130711610486892,0.9329588014981274,0.8666666666666667,0.0,0.2201761900864076,0.815842643776842,-0.5956664536904344,0.3158364731308251,0.4920211306764882,-0.1761846575456631,-1.4988766734384191,1.2294466376933055,-2.7283233111317244,0.6645986031220402,-2.1634752765604595,0,4.664251207729468,4.671980676328502,-0.0077294685990336,4.606280193236715,0.0579710144927538,0,0.4532025479587119,0.8135114753699175,-0.3603089274112056,0,0.5033464261626854,0.6832148298881413,-0.1798684037254558,0
2019-02-13,2019-02-14,1,0.8134328358208955,entry,0.9981343283582088,0.9440298507462688,0.9682649253731344,0.9546641791044777,1.0,0.0,0.4403523801728153,0.815842643776842,-0.3754902636040267,0.3557148029344837,0.4920211306764882,-0.1363063277420045,-1.5445880719457337,1.2294466376933055,-2.7740347096390394,0.6645986031220402,-2.209186675067774,0,4.71256038647343,4.671980676328502,0.0405797101449278,4.606280193236715,0.1062801932367154,0,0.479457227779371,0.8135114753699175,-0.3340542475905465,0,0.4223242179273758,0.6832148298881413,-0.2608906119607655,0
2019-02-14,2019-02-15,1,0.0,continuation,0.9888475836431226,0.912639405204461,0.9539405204460965,0.9342007434944236,1.0,0.0,0.6485702812703493,0.815842643776842,-0.1672723625064927,0.3567977622799294,0.4920211306764882,-0.1352233683965588,-0.2667177309301607,1.2294466376933055,-1.4961643686234662,0.6645986031220402,-0.9313163340522008,0,4.615942028985507,4.671980676328502,-0.0560386473429952,4.606280193236715,0.0096618357487923,0,0.5178339966300266,0.8135114753699175,-0.2956774787398909,0,0.4244552093901389,0.6832148298881413,-0.2587596204980024,0
2019-02-15,2019-02-18,1,0.0,pending_switch,0.9648148148148148,0.874074074074074,0.9068703703703704,0.9098148148148149,0.9,0.0,0.8262514585078018,0.815842643776842,0.0104088147309597,0.3337196430135569,0.4920211306764882,-0.1583014876629313,-0.2753422773469168,1.2294466376933055,-1.5047889150402225,0.6645986031220402,-0.9399408804689572,0,-4.625603864734299,4.671980676328502,-9.2975845410628,4.606280193236715,-9.231884057971014,0,0.5014074526410166,0.8135114753699175,-0.3121040227289009,0,0.4258044767138806,0.6832148298881413,-0.2574103531742607,0
2019-02-18,2019-02-19,1,0.9692496924969248,continuation,1.0,0.9870848708487086,0.9932841328413284,0.9904059040590406,1.0,0.0,1.0404663790777102,0.815842643776842,0.2246237353008682,0.3878678501652097,0.4920211306764882,-0.1041532805112785,-1.3455936565032534,1.2294466376933055,-2.575040294196559,0.6645986031220402,-2.0101922596252937,0,4.601449275362318,4.671980676328502,-0.0705314009661837,4.606280193236715,-0.0048309178743961,0,0.3324668498553024,0.8135114753699175,-0.4810446255146151,0,0.4227162648829765,0.6832148298881413,-0.2604985650051648,0
2019-02-19,2019-02-20,1,0.977814401622718,continuation,0.9852941176470588,0.9944852941176472,0.994595588235294,0.992279411764706,1.0,0.0,1.2516872854350138,0.815842643776842,0.4358446416581718,0.3979716506382393,0.4920211306764882,-0.0940494800382489,-1.3620251895415816,1.2294466376933055,-2.591471827234887,0.6645986031220402,-2.0266237926636217,0,4.6352657004830915,4.671980676328502,-0.0367149758454106,4.606280193236715,0.0289855072463769,0,0.5018492649823211,0.8135114753699175,-0.3116622103875964,0,0.411666336131936,0.6832148298881413,-0.2715484937562053,0
2019-02-20,2019-02-21,1,0.8717948717948719,continuation,0.9835164835164836,0.9597069597069596,0.9793589743589745,0.9705128205128204,1.0,0.0,1.4688872828483754,0.815842643776842,0.6530446390715334,0.3899102325398858,0.4920211306764882,-0.1021108981366024,-0.0637212472625754,1.2294466376933055,-1.293167884955881,0.6645986031220402,-0.7283198503846157,0,4.596618357487923,4.671980676328502,-0.0753623188405789,4.606280193236715,-0.0096618357487914,0,0.3636602191310629,0.8135114753699175,-0.4498512562388546,0,0.3694355856995234,0.6832148298881413,-0.3137792441886179,0
2019-02-21,2019-02-22,1,0.5377128953771291,continuation,0.9653284671532848,0.8467153284671534,0.8962956204379562,0.8947080291970803,0.9,0.0,1.5523429631181518,0.815842643776842,0.7365003193413098,0.3770832770103404,0.4920211306764882,-0.1149378536661478,1.072628540265388,1.2294466376933055,-0.1568180974279176,0.6645986031220402,0.4080299371433477,0,-4.611111111111111,4.671980676328502,-9.283091787439613,4.606280193236715,-9.217391304347824,0,0.7076248750112504,0.8135114753699175,-0.1058866003586671,0,0.370642330015582,0.6832148298881413,-0.3125724998725593,0
2019-02-22,2019-02-25,1,0.9090909090909092,continuation,0.9836363636363636,0.9727272727272728,0.9851090909090908,0.9787272727272728,1.0,0.0,1.754527663411518,0.815842643776842,0.938685019634676,0.443894053053548,0.4920211306764882,-0.0481270776229402,-0.645616474823259,1.2294466376933055,-1.8750631125165644,0.6645986031220402,-1.3102150779452992,0,4.615942028985507,4.671980676328502,-0.0560386473429952,4.606280193236715,0.0096618357487923,0,0.4553785858521448,0.8135114753699175,-0.3581328895177727,0,0.3863131700180297,0.6832148298881413,-0.2969016598701116,0
2019-02-25,2019-02-26,1,0.9758454106280194,continuation,1.0,0.9927536231884058,0.9969565217391304,0.9956521739130436,1.0,0.0,1.9747038534979255,0.815842643776842,1.1588612097210835,0.4419843341035096,0.4920211306764882,-0.0500367965729786,-1.648343242783762,1.2294466376933055,-2.8777898804770676,0.6645986031220402,-2.312941845905802,0,4.640096618357488,4.671980676328502,-0.0318840579710144,4.606280193236715,0.0338164251207731,0,0.4303378724167795,0.8135114753699175,-0.383173602953138,0,0.3850251309212716,0.6832148298881413,-0.2981896989668697,0
2019-02-26,2019-02-27,1,0.9533175650441926,continuation,0.963898916967509,0.9891696750902528,0.987870036101083,0.9826714801444044,1.0,1.0,2.1948800435843334,0.815842643776842,1.3790373998074914,0.4804631881194436,0.4920211306764882,-0.0115579425570446,1.1462648419187254,1.2294466376933055,-0.0831817957745801,0.6645986031220402,0.4816662387966851,0,-4.591787439613527,4.671980676328502,-9.263768115942028,4.606280193236715,-9.198067632850242,0,0.7335400915619166,0.8135114753699175,-0.0799713838080009,0,0.3994091125306477,0.6832148298881413,-0.2838057173574936,0
2019-02-27,2019-02-28,1,0.8441247002398082,continuation,0.9496402877697842,0.9496402877697844,0.9677697841726618,0.953956834532374,1.0,0.0,2.4150562336707413,0.815842643776842,1.5992135898938993,0.4899312226847618,0.4920211306764882,-0.0020899079917264,-0.0216049382061653,1.2294466376933055,-1.251051575899471,0.6645986031220402,-0.6862035413282055,0,-4.64975845410628,4.671980676328502,-9.321739130434782,4.606280193236715,-9.256038647342994,0,0.838279904138006,0.8135114753699175,0.0247684287680884,1,0.4407768862962631,0.6832148298881413,-0.2424379435918782,0
2019-02-28,2019-03-01,1,0.0,pending_switch,0.931899641577061,0.7759856630824373,0.8283512544802867,0.8405017921146953,0.8,0.0,2.5254042908396066,0.815842643776842,1.7095616470627646,0.4865623684958534,0.4920211306764882,-0.0054587621806348,1.576069304268474,1.2294466376933055,0.3466226665751684,0.6645986031220402,0.9114707011464336,0,4.5772946859903385,4.671980676328502,-0.0946859903381636,4.606280193236715,-0.028985507246376,0,0.641542661047045,0.8135114753699175,-0.1719688143228724,0,0.4552123228786557,0.6832148298881413,-0.2280025070094856,0
2019-03-01,2019-03-04,1,0.4285714285714286,continuation,0.9428571428571428,0.7785714285714286,0.832,0.8457142857142858,0.8,1.0,2.6587041751866742,0.815842643776842,1.842861531409832,0.4486560555787066,0.4920211306764882,-0.0433650750977816,1.0214780368622494,1.2294466376933055,-0.2079686008310561,0.6645986031220402,0.3568794337402091,0,-4.620772946859903,4.671980676328502,-9.292753623188403,4.606280193236715,-9.227053140096618,0,0.4424869462669681,0.8135114753699175,-0.3710245291029494,0,0.4635856671760298,0.6832148298881413,-0.2196291627121115,0
2019-03-04,2019-03-05,1,0.7686832740213523,continuation,0.9537366548042704,0.9217081850533808,0.9561565836298932,0.9373665480427046,1.0,1.0,2.866922076284208,0.815842643776842,2.051079432507366,0.4192516422974713,0.4920211306764882,-0.0727694883790169,-1.2623327280389824,1.2294466376933055,-2.491779365732288,0.6645986031220402,-1.9269313311610228,0,4.591787439613527,4.671980676328502,-0.0801932367149751,4.606280193236715,-0.0144927536231875,0,0.8836159886231116,0.8135114753699175,0.0701045132531941,1,0.4653447611067587,0.6832148298881413,-0.2178700687813826,0
2019-03-05,2019-03-06,1,0.793144208037825,continuation,0.9663120567375888,0.9343971631205674,0.9648758865248226,0.949822695035461,1.0,1.0,3.087098266370616,0.815842643776842,2.271255622593774,0.4703515148818665,0.4920211306764882,-0.0216696157946217,-0.65805431260746,1.2294466376933055,-1.8875009503007656,0.6645986031220402,-1.3226529157295002,0,4.56280193236715,4.671980676328502,-0.109178743961352,4.606280193236715,-0.0434782608695645,0,0.4535709018923181,0.8135114753699175,-0.3599405734775994,0,0.4767920517977477,0.6832148298881413,-0.2064227780903936,0
2019-03-06,2019-03-07,1,0.9646643109540636,continuation,0.9664310954063604,0.9858657243816252,0.9865194346289752,0.9807420494699648,1.0,1.0,3.307274456457024,0.815842643776842,2.4914318126801818,0.4697042030515453,0.4920211306764882,-0.0223169276249429,-1.12247766905979,1.2294466376933055,-2.3519243067530953,0.6645986031220402,-1.7870762721818303,0,4.630434782608695,4.671980676328502,-0.0415458937198067,4.606280193236715,0.0241545893719807,0,0.4642399485853634,0.8135114753699175,-0.3492715267845541,0,0.4478571496106359,0.6832148298881413,-0.2353576802775054,0
2019-03-07,2019-03-08,1,0.0,continuation,0.926056338028169,0.9612676056338028,0.9662323943661972,0.9517605633802816,1.0,1.0,3.5274506465434317,0.815842643776842,2.7116080027665896,0.4850327009045812,0.4920211306764882,-0.006988429771907,-0.955304973603943,1.2294466376933055,-2.1847516112972487,0.6645986031220402,-1.6199035767259833,0,-4.567632850241546,4.671980676328502,-9.239613526570048,4.606280193236715,-9.173913043478262,0,0.7109387711334954,0.8135114753699175,-0.1025727042364221,0,0.4438218523827913,0.6832148298881413,-0.23939297750535,0
2019-03-08,2019-03-11,1,0.0,pending_switch,0.8228070175438595,0.7543859649122806,0.7822412280701754,0.7907017543859649,0.7625000000000001,1.0,3.680012763685552,0.815842643776842,2.86417011990871,0.4919409958163131,0.4920211306764882,-8.013486017510729e-05,0.94936405535246,1.2294466376933055,-0.2800825823408455,0.6645986031220402,0.2847654522304198,0,-4.640096618357488,4.671980676328502,-9.31207729468599,4.606280193236715,-9.246376811594205,0,0.9143327104448862,0.8135114753699175,0.1008212350749686,1,0.444488139632491,0.6832148298881413,-0.2387266902556503,0
2019-03-11,2019-03-12,0,0.0,entry,0.8951048951048951,0.7097902097902098,0.7616783216783216,0.788111888111888,0.7000000000000001,1.0,0.1776811772374524,0.815842643776842,-0.6381614665393897,,0.4920211306764882,,1.6670157284614562,1.2294466376933055,0.4375690907681506,0.6645986031220402,1.002417125339416,1,4.620772946859903,4.671980676328502,-0.051207729468599,4.606280193236715,0.0144927536231884,0,0.4825832942960705,0.8135114753699175,-0.330928181073847,0,0.5067404659062866,0.6832148298881413,-0.1764743639818546,0
2019-03-12,2019-03-13,0,0.3558984569437531,entry,0.921602787456446,0.7247386759581882,0.7745121951219511,0.8064459930313589,0.7000000000000001,1.0,0.3646216798877015,0.815842643776842,-0.4512209638891405,,0.4920211306764882,,0.1237216074180582,1.2294466376933055,-1.1057250302752473,0.6645986031220402,-0.5408769957039821,0,4.630434782608695,4.671980676328502,-0.0415458937198067,4.606280193236715,0.0241545893719807,0,0.6378014266742076,0.8135114753699175,-0.1757100486957099,0,0.4888952147289158,0.6832148298881413,-0.1943196151592255,0
2019-03-13,2019-03-14,0,0.3794642857142857,continuation,0.8350694444444444,0.7413194444444444,0.7820659722222222,0.7904513888888889,0.7625000000000001,1.0,0.5818216773010632,0.815842643776842,-0.2340209664757788,,0.4920211306764882,,-0.6804157824745133,1.2294466376933055,-1.9098624201678187,0.6645986031220402,-1.3450143855965535,0,-4.567632850241546,4.671980676328502,-9.239613526570048,4.606280193236715,-9.173913043478262,0,0.8659781899177501,0.8135114753699175,0.0524667145478325,1,0.4716935862450064,0.6832148298881413,-0.2115212436431349,0
2019-03-14,2019-03-15,0,0.0,continuation,0.8321799307958477,0.6972318339100346,0.7561721453287197,0.7534602076124568,0.7625000000000001,1.0,0.7900395783985972,0.815842643776842,-0.0258030653782448,,0.4920211306764882,,-1.541586849921102,1.2294466376933055,-2.7710334876144076,0.6645986031220402,-2.206185453043142,0,-4.664251207729468,4.671980676328502,-9.33623188405797,4.606280193236715,-9.270531400966185,0,0.8376891027780365,0.8135114753699175,0.024177627408119,1,0.5700857796272224,0.6832148298881413,-0.1131290502609189,0
