实际执行日,三状态,+1反转,-1反转,0转-1,0转+1,大涨,大跌,执行日O2O,阶段,仅零段反转状态,仅零段反转原因,仅零段反转日收益
2022-09-22,-1,0,0,0,0,0,0,0.0038669952095273,Train,-1,基础-1,-0.0038669952095273
2022-09-23,-1,0,0,0,0,0,0,-0.020044047524086,Train,-1,基础-1,0.020044047524086
2022-09-26,-1,0,1,0,0,0,0,-0.0030864778191684,Train,-1,基础-1,0.0030864778191684
2022-09-27,-1,0,1,0,0,0,0,0.0148537631991274,Train,-1,基础-1,-0.0148537631991274
2022-09-28,-1,0,1,0,0,0,0,-0.0146829567955896,Train,-1,基础-1,0.0146829567955896
2022-09-29,0,0,0,0,0,0,0,-0.0101524187671522,Train,0,基础0,-0.0
2022-09-30,0,0,0,0,1,0,0,-0.0059674518304262,Train,1,0转+1持有,-0.0059674518304262
2022-10-10,0,0,0,0,1,0,0,-0.015232013069739,Train,1,0转+1持有,-0.015232013069739
2022-10-11,0,0,0,0,1,0,0,0.0067142472889265,Train,1,0转+1持有,0.0067142472889265
2022-10-12,0,0,0,0,1,0,0,0.0192411785716342,Train,1,0转+1持有,0.0192411785716342
2022-10-13,0,0,0,0,1,0,0,0.0133337858641464,Train,1,0转+1持有,0.0133337858641464
2022-10-14,0,0,0,0,1,0,0,0.0145769650408003,Train,1,0转+1持有,0.0145769650408003
2022-10-17,0,0,0,0,1,0,0,0.013216041092537,Train,1,0转+1持有,0.013216041092537
2022-10-18,0,0,0,0,0,0,0,-0.0015332329527525,Train,0,基础0,-0.0
2022-10-19,0,0,0,0,0,0,0,-0.0130066259258029,Train,0,基础0,-0.0
2022-10-20,0,0,0,0,0,0,0,0.0026467168618664,Train,0,基础0,0.0
2022-10-21,0,0,0,0,0,0,0,0.0015663660237767,Train,0,基础0,0.0
2022-10-24,0,0,0,0,0,0,0,-0.0175112791789658,Train,0,基础0,-0.0
2022-10-25,0,0,0,1,0,0,0,0.0012026551933637,Train,-1,0转-1持有,-0.0012026551933637
2022-10-26,0,0,0,1,0,0,0,0.0182602603443835,Train,-1,0转-1持有,-0.0182602603443835
2022-10-27,0,0,0,0,0,0,0,-0.0092778117442282,Train,0,基础0,-0.0
2022-10-28,0,0,0,0,0,0,0,-0.0300096442246685,Train,0,基础0,-0.0
2022-10-31,0,0,0,0,0,0,0,0.0120341629502098,Train,0,基础0,0.0
2022-11-01,0,0,0,0,0,0,0,0.019166130566762,Train,0,基础0,0.0
2022-11-02,0,0,0,0,0,0,0,0.0031828740228836,Train,0,基础0,0.0
2022-11-03,0,0,0,0,0,0,0,0.008712911207471,Train,0,基础0,0.0
2022-11-04,0,0,0,0,0,0,0,0.0228363118396204,Train,0,基础0,0.0
2022-11-07,0,0,0,0,0,0,0,0.0010844677842241,Train,0,基础0,0.0
2022-11-08,0,0,0,0,0,0,0,0.0001061093893828,Train,0,基础0,0.0
2022-11-09,0,0,0,0,0,0,0,-0.0089987012057909,Train,0,基础0,-0.0
2022-11-10,0,0,0,0,0,0,0,0.0226683227710229,Train,0,基础0,0.0
2022-11-11,0,0,0,0,0,0,0,-0.0133436377391282,Train,0,基础0,-0.0
2022-11-14,0,0,0,0,0,1,0,-0.0024560813493073,Train,0,基础0,-0.0
2022-11-15,1,0,0,0,0,0,0,0.0185265507293121,Train,1,基础+1,0.0185265507293121
2022-11-16,1,0,0,0,0,0,0,-0.0089592288557541,Train,1,基础+1,-0.0089592288557541
2022-11-17,1,0,0,0,0,0,0,0.0049169529079968,Train,1,基础+1,0.0049169529079968
2022-11-18,1,0,0,0,0,0,0,-0.0105218965973924,Train,1,基础+1,-0.0105218965973924
2022-11-21,1,0,0,0,0,0,0,0.0049523746813735,Train,1,基础+1,0.0049523746813735
2022-11-22,1,0,0,0,0,0,0,-0.0103419087407726,Train,1,基础+1,-0.0103419087407726
2022-11-23,1,0,0,0,0,0,0,0.0020164306798922,Train,1,基础+1,0.0020164306798922
2022-11-24,0,0,0,0,1,0,0,-0.0051369942948111,Train,1,0转+1持有,-0.0051369942948111
2022-11-25,0,0,0,1,1,0,0,-0.0156307353716844,Train,0,零段同日冲突置0,-0.0
2022-11-28,0,0,0,1,1,0,0,0.0119327558371165,Train,0,零段同日冲突置0,0.0
2022-11-29,-1,0,0,0,0,0,0,0.0140530694367639,Train,-1,基础-1,-0.0140530694367639
2022-11-30,-1,0,0,0,0,0,0,0.0088551599580943,Train,-1,基础-1,-0.0088551599580943
2022-12-01,-1,0,0,0,0,0,0,-0.0053721520152227,Train,-1,基础-1,0.0053721520152227
2022-12-02,-1,0,0,0,0,0,0,0.0038940594776908,Train,-1,基础-1,-0.0038940594776908
2022-12-05,-1,0,0,0,0,0,0,8.769779549289147e-05,Train,-1,基础-1,-8.769779549289147e-05
2022-12-06,0,0,0,0,0,0,0,-0.0007208355591743,Train,0,基础0,-0.0
2022-12-07,0,0,0,0,0,0,0,0.0001792175646377,Train,0,基础0,0.0
2022-12-08,0,0,0,0,0,0,0,-0.0021567585564763,Train,0,基础0,-0.0
2022-12-09,0,0,0,0,0,0,0,-0.0007355240206111,Train,0,基础0,-0.0
2022-12-12,0,0,0,0,1,0,0,-0.0044498647125098,Train,1,0转+1持有,-0.0044498647125098
2022-12-13,0,0,0,0,1,0,0,-0.0050874115805767,Train,1,0转+1持有,-0.0050874115805767
2022-12-14,0,0,0,0,1,0,0,-0.0052779681433119,Train,1,0转+1持有,-0.0052779681433119
2022-12-15,-1,0,0,0,0,0,0,-0.0029821098041814,Train,-1,基础-1,0.0029821098041814
2022-12-16,-1,0,0,0,0,0,0,-0.002151250624922,Train,-1,基础-1,0.002151250624922
2022-12-19,-1,0,0,0,0,0,0,-0.0230846417995653,Train,-1,基础-1,0.0230846417995653
2022-12-20,-1,0,0,0,0,0,0,-0.0067163913959029,Train,-1,基础-1,0.0067163913959029
2022-12-21,-1,0,0,0,0,0,0,-0.0019642227145053,Train,-1,基础-1,0.0019642227145053
2022-12-22,-1,0,1,0,0,0,0,-0.0197308360106917,Train,-1,基础-1,0.0197308360106917
2022-12-23,-1,0,1,0,0,0,0,0.0029763303356187,Train,-1,基础-1,-0.0029763303356187
2022-12-26,-1,0,1,0,0,0,0,0.0153726201141028,Train,-1,基础-1,-0.0153726201141028
2022-12-27,-1,0,1,0,0,0,0,0.0019975743946789,Train,-1,基础-1,-0.0019975743946789
2022-12-28,0,0,0,0,1,0,0,-0.0043466552502756,Train,1,0转+1持有,-0.0043466552502756
2022-12-29,0,0,0,1,1,0,0,0.0053620645279723,Train,0,零段同日冲突置0,0.0
2022-12-30,0,0,0,1,1,0,0,-0.0023366210695672,Train,0,零段同日冲突置0,-0.0
2023-01-03,0,0,0,1,1,0,0,0.0155173620958712,Val,0,零段同日冲突置0,0.0
2023-01-04,0,0,0,0,1,0,0,0.0011644842973872,Val,1,0转+1持有,0.0011644842973872
2023-01-05,0,0,0,0,1,0,0,0.0075066309107212,Val,1,0转+1持有,0.0075066309107212
2023-01-06,0,0,0,0,1,0,0,0.0040348436989601,Val,1,0转+1持有,0.0040348436989601
2023-01-09,0,0,0,0,0,0,0,0.0026942476767046,Val,0,基础0,0.0
2023-01-10,0,0,0,0,0,0,0,0.0007276362649164,Val,0,基础0,0.0
2023-01-11,0,0,0,0,0,0,0,-0.0043772735945029,Val,0,基础0,-0.0
2023-01-12,0,0,0,0,0,0,0,0.001389608174994,Val,0,基础0,0.0
2023-01-13,0,0,0,0,0,0,0,0.0062977849187437,Val,0,基础0,0.0
2023-01-16,1,0,0,0,0,0,0,0.0100220607929444,Val,1,基础+1,0.0100220607929444
2023-01-17,1,0,0,0,0,0,0,0.0016243281009968,Val,1,基础+1,0.0016243281009968
2023-01-18,1,0,0,0,0,0,0,0.0009658303336168,Val,1,基础+1,0.0009658303336168
2023-01-19,1,0,0,0,0,0,0,0.0111305267420407,Val,1,基础+1,0.0111305267420407
2023-01-20,1,0,0,0,0,0,0,0.0189652919168286,Val,1,基础+1,0.0189652919168286
2023-01-30,1,0,0,0,0,0,0,-0.0103571676128395,Val,1,基础+1,-0.0103571676128395
2023-01-31,1,0,0,0,0,0,0,0.0054584242722286,Val,1,基础+1,0.0054584242722286
2023-02-01,1,0,0,0,0,0,0,0.0131415449476173,Val,1,基础+1,0.0131415449476173
2023-02-02,1,0,0,0,0,0,0,-0.0044780143430558,Val,1,基础+1,-0.0044780143430558
2023-02-03,1,0,0,0,0,0,0,-0.0063124797050252,Val,1,基础+1,-0.0063124797050252
2023-02-06,1,0,0,0,0,0,0,-0.0008517721511871,Val,1,基础+1,-0.0008517721511871
2023-02-07,1,0,0,0,0,0,0,0.0016318179634509,Val,1,基础+1,0.0016318179634509
2023-02-08,1,0,0,0,0,0,0,-0.0100013982082554,Val,1,基础+1,-0.0100013982082554
2023-02-09,1,0,0,0,0,0,0,0.0148149571303377,Val,1,基础+1,0.0148149571303377
2023-02-10,1,0,0,0,0,0,0,-0.0024854310113811,Val,1,基础+1,-0.0024854310113811
2023-02-13,1,0,0,0,0,0,0,0.0096949428279715,Val,1,基础+1,0.0096949428279715
2023-02-14,1,0,0,0,0,0,0,0.0006652311264925,Val,1,基础+1,0.0006652311264925
2023-02-15,1,0,0,0,0,0,0,-0.0022908719792631,Val,1,基础+1,-0.0022908719792631
2023-02-16,1,0,0,0,0,0,0,-0.0155527355792949,Val,1,基础+1,-0.0155527355792949
2023-02-17,0,0,0,1,0,1,0,-0.005834121264025,Val,-1,0转-1持有,0.005834121264025
2023-02-20,0,0,0,1,0,0,0,0.0162687969466037,Val,-1,0转-1持有,-0.0162687969466037
2023-02-21,0,0,0,0,0,0,0,0.0003339261451555,Val,0,基础0,0.0
2023-02-22,0,0,0,0,0,0,0,0.0039774701857004,Val,0,基础0,0.0
2023-02-23,0,0,0,0,0,0,0,-0.0015149689307806,Val,0,基础0,-0.0
2023-02-24,0,0,0,0,0,0,0,-0.0076938816383379,Val,0,基础0,-0.0
2023-02-27,0,0,0,0,0,0,0,0.0008233418229777,Val,0,基础0,0.0
2023-02-28,0,0,0,0,0,0,0,0.005164866792918,Val,0,基础0,0.0
2023-03-01,0,0,0,0,0,0,0,0.0065685167954363,Val,0,基础0,0.0
2023-03-02,0,0,0,0,0,0,0,-0.0022182137342637,Val,0,基础0,-0.0
2023-03-03,0,0,0,0,0,0,0,0.0021990225786596,Val,0,基础0,0.0
2023-03-06,0,0,0,0,0,0,0,-0.001295915509197,Val,0,基础0,-0.0
2023-03-07,0,0,0,0,0,0,0,-0.0196217700276546,Val,0,基础0,-0.0
2023-03-08,0,0,0,1,0,1,0,0.0074405634413914,Val,-1,0转-1持有,-0.0074405634413914
2023-03-09,0,0,0,1,0,0,0,-0.009425130783466,Val,-1,0转-1持有,0.009425130783466
2023-03-10,0,0,0,0,0,0,0,-0.0098509651990863,Val,0,基础0,-0.0
2023-03-13,0,0,0,0,0,0,0,0.0077148116936993,Val,0,基础0,0.0
2023-03-14,0,0,0,0,0,0,0,-0.0042968511657107,Val,0,基础0,-0.0
2023-03-15,-1,0,0,0,0,0,0,-0.0031609608097211,Val,-1,基础-1,0.0031609608097211
2023-03-16,-1,0,0,0,0,0,0,-0.0027625236107694,Val,-1,基础-1,0.0027625236107694
2023-03-17,-1,0,0,0,0,0,0,0.0034269585951807,Val,-1,基础-1,-0.0034269585951807
2023-03-20,-1,0,0,0,0,0,0,-0.0037875176910892,Val,-1,基础-1,0.0037875176910892
2023-03-21,-1,0,0,0,0,0,0,0.0117430400848648,Val,-1,基础-1,-0.0117430400848648
2023-03-22,-1,0,0,0,0,0,0,0.0014757471711723,Val,-1,基础-1,-0.0014757471711723
2023-03-23,0,0,0,0,0,0,0,0.0094111572041948,Val,0,基础0,0.0
2023-03-24,0,0,0,0,0,0,0,-0.0012596732149523,Val,0,基础0,-0.0
2023-03-27,0,0,0,0,0,0,0,0.0016024955717197,Val,0,基础0,0.0
2023-03-28,0,0,0,0,0,0,0,-0.0045336650227414,Val,0,基础0,-0.0
2023-03-29,0,0,0,0,0,0,0,-0.0045043442014426,Val,0,基础0,-0.0
2023-03-30,0,0,0,0,0,0,0,0.0043486683269944,Val,0,基础0,0.0
2023-03-31,0,0,0,1,0,0,0,0.0098395790437204,Val,-1,0转-1持有,-0.0098395790437204
2023-04-03,0,0,0,1,0,0,0,0.0107339689137293,Val,-1,0转-1持有,-0.0107339689137293
2023-04-04,0,0,0,0,0,0,0,-0.0043007925229113,Val,0,基础0,-0.0
2023-04-06,1,0,0,0,0,0,0,0.0048583197010523,Val,1,基础+1,0.0048583197010523
2023-04-07,1,0,0,0,0,0,0,0.0088312718894019,Val,1,基础+1,0.0088312718894019
2023-04-10,1,0,0,0,0,0,0,-0.0107048998048862,Val,1,基础+1,-0.0107048998048862
2023-04-11,1,0,0,0,0,1,0,0.0015729761636638,Val,1,基础+1,0.0015729761636638
2023-04-12,1,0,0,0,0,0,0,0.0035007850580632,Val,1,基础+1,0.0035007850580632
2023-04-13,1,0,0,0,0,0,0,-0.0027728402933767,Val,1,基础+1,-0.0027728402933767
2023-04-14,1,0,0,0,0,0,0,0.0003979713259407,Val,1,基础+1,0.0003979713259407
2023-04-17,1,0,0,0,0,0,0,0.0040308479691522,Val,1,基础+1,0.0040308479691522
2023-04-18,1,0,0,0,0,0,0,-0.0006022711510351,Val,1,基础+1,-0.0006022711510351
2023-04-19,1,0,0,0,0,0,0,-0.0055959058058028,Val,1,基础+1,-0.0055959058058028
2023-04-20,1,0,0,0,0,0,0,0.0004222314237951,Val,1,基础+1,0.0004222314237951
2023-04-21,0,0,0,0,0,0,0,-0.025040919744116,Val,0,基础0,-0.0
2023-04-24,0,0,0,1,0,1,0,-0.0072540977082972,Val,-1,0转-1持有,0.0072540977082972
2023-04-25,-1,0,0,0,0,0,0,-0.0178040112811319,Val,-1,基础-1,0.0178040112811319
2023-04-26,-1,0,0,0,0,1,0,0.0053339110619972,Val,-1,基础-1,-0.0053339110619972
2023-04-27,-1,0,0,0,0,0,0,0.003916496851547,Val,-1,基础-1,-0.003916496851547
2023-04-28,-1,0,0,0,0,0,0,0.0116363703987842,Val,-1,基础-1,-0.0116363703987842
2023-05-04,-1,0,0,0,0,0,0,0.0052188847838903,Val,-1,基础-1,-0.0052188847838903
2023-05-05,0,0,0,0,1,0,0,-0.0084763755781042,Val,1,0转+1持有,-0.0084763755781042
2023-05-08,0,0,0,0,1,0,0,0.0064460537025721,Val,1,0转+1持有,0.0064460537025721
2023-05-09,0,0,0,0,1,0,0,-0.0120985095860154,Val,1,0转+1持有,-0.0120985095860154
2023-05-10,0,0,0,1,1,1,0,0.003005285469203,Val,0,零段同日冲突置0,0.0
2023-05-11,-1,0,0,0,0,0,0,-0.0075542682645494,Val,-1,基础-1,0.0075542682645494
2023-05-12,-1,0,0,0,0,0,0,-0.0072104625742905,Val,-1,基础-1,0.0072104625742905
2023-05-15,-1,0,0,0,0,0,0,0.0105819410443455,Val,-1,基础-1,-0.0105819410443455
2023-05-16,-1,0,0,0,0,0,0,-0.0099351384934327,Val,-1,基础-1,0.0099351384934327
2023-05-17,-1,0,0,0,0,0,0,0.0056643538395708,Val,-1,基础-1,-0.0056643538395708
2023-05-18,-1,0,0,0,0,0,0,-0.0025560462258391,Val,-1,基础-1,0.0025560462258391
2023-05-19,-1,0,1,0,0,0,0,-0.0008172025727257,Val,-1,基础-1,0.0008172025727257
2023-05-22,-1,0,1,0,0,0,0,0.0003876080289673,Val,-1,基础-1,-0.0003876080289673
2023-05-23,-1,0,1,0,0,0,0,-0.0133336037415113,Val,-1,基础-1,0.0133336037415113
2023-05-24,-1,0,1,0,0,0,0,-0.0053823924952869,Val,-1,基础-1,0.0053823924952869
2023-05-25,-1,0,1,0,0,0,0,-0.0028468962306325,Val,-1,基础-1,0.0028468962306325
2023-05-26,-1,0,1,0,0,0,0,0.0105975181880768,Val,-1,基础-1,-0.0105975181880768
2023-05-29,0,0,0,0,0,0,0,-0.0062979787574821,Val,0,基础0,-0.0
2023-05-30,0,0,0,1,0,0,0,0.0059179702573144,Val,-1,0转-1持有,-0.0059179702573144
2023-05-31,0,0,0,1,0,0,0,-0.0025176620858302,Val,-1,0转-1持有,0.0025176620858302
2023-06-01,0,0,0,0,0,0,0,0.0054916040384267,Val,0,基础0,0.0
2023-06-02,0,0,0,0,0,0,0,0.0066346239659407,Val,0,基础0,0.0
2023-06-05,0,0,0,0,0,0,0,-0.0022069344808234,Val,0,基础0,-0.0
2023-06-06,0,0,0,0,0,0,0,-0.0174675472651013,Val,0,基础0,-0.0
2023-06-07,0,0,0,0,0,0,0,-0.001769183250914,Val,0,基础0,-0.0
2023-06-08,0,0,0,1,0,0,0,-0.0005064868445793,Val,-1,0转-1持有,0.0005064868445793
2023-06-09,0,0,0,1,0,0,0,0.0051799050851959,Val,-1,0转-1持有,-0.0051799050851959
2023-06-12,0,0,0,0,0,0,0,0.002844898076334,Val,0,基础0,0.0
2023-06-13,0,0,0,0,0,0,0,0.0049448818641133,Val,0,基础0,0.0
2023-06-14,0,0,0,0,1,0,0,0.0005012538374871,Val,1,0转+1持有,0.0005012538374871
2023-06-15,0,0,0,0,1,0,0,0.0075007253116774,Val,1,0转+1持有,0.0075007253116774
2023-06-16,0,0,0,0,1,0,0,0.0088617694986992,Val,1,0转+1持有,0.0088617694986992
2023-06-19,0,0,0,0,1,0,0,-0.0042463191682456,Val,1,0转+1持有,-0.0042463191682456
2023-06-20,1,0,0,0,0,0,0,-0.0030211940239613,Val,1,基础+1,-0.0030211940239613
2023-06-21,1,0,0,0,0,0,0,-0.0256668521331739,Val,1,基础+1,-0.0256668521331739
2023-06-26,1,0,0,0,0,0,0,-0.0083858113481639,Val,1,基础+1,-0.0083858113481639
2023-06-27,1,0,0,0,0,0,0,0.0081302613353271,Val,1,基础+1,0.0081302613353271
2023-06-28,1,0,0,0,0,0,0,-0.0028484043597223,Val,1,基础+1,-0.0028484043597223
2023-06-29,0,0,0,0,0,0,0,0.000533404489915,Val,0,基础0,0.0
2023-06-30,0,0,0,0,0,0,0,0.0130478722111204,Val,0,基础0,0.0
2023-07-03,0,0,0,0,0,0,0,0.0055667330091708,Val,0,基础0,0.0
2023-07-04,0,0,0,0,0,0,0,0.0012617493206743,Val,0,基础0,0.0
2023-07-05,0,0,0,0,0,0,0,-0.0065601040575182,Val,0,基础0,-0.0
2023-07-06,0,0,0,0,0,0,0,-0.0061024295654158,Val,0,基础0,-0.0
2023-07-07,0,0,0,0,0,0,0,0.0011102656663011,Val,0,基础0,0.0
2023-07-10,0,0,0,0,0,0,0,0.001741026911928,Val,0,基础0,0.0
2023-07-11,0,0,0,1,0,0,0,0.0066138980290955,Val,-1,0转-1持有,-0.0066138980290955
2023-07-12,0,0,0,1,0,0,0,-0.0073612196055921,Val,-1,0转-1持有,0.0073612196055921
2023-07-13,0,0,0,1,0,0,0,0.0111418133129648,Val,-1,0转-1持有,-0.0111418133129648
2023-07-14,0,0,0,0,0,0,0,-0.006638862590874,Val,0,基础0,-0.0
2023-07-17,0,0,0,0,0,0,0,0.0005350450428394,Val,0,基础0,0.0
2023-07-18,0,0,0,0,0,0,0,-0.0029256404511456,Val,0,基础0,-0.0
2023-07-19,0,0,0,0,0,0,0,-0.0002572860781624,Val,0,基础0,-0.0
2023-07-20,0,0,0,0,0,0,0,-0.0137545653225916,Val,0,基础0,-0.0
2023-07-21,0,0,0,0,0,0,0,-0.0001324235895852,Val,0,基础0,-0.0
2023-07-24,0,0,0,0,0,0,0,0.0107206628739331,Val,0,基础0,0.0
2023-07-25,0,0,0,0,0,0,0,0.0063231220416544,Val,0,基础0,0.0
2023-07-26,0,0,0,0,0,0,0,-0.002645641105564,Val,0,基础0,-0.0
2023-07-27,0,0,0,0,0,0,0,-0.0088241268303409,Val,0,基础0,-0.0
2023-07-28,0,0,0,0,0,0,0,0.0190375612401654,Val,0,基础0,0.0
2023-07-31,0,0,0,0,0,0,0,0.0045862514188552,Val,0,基础0,0.0
2023-08-01,0,0,0,0,0,1,0,0.0002032726619283,Val,0,基础0,0.0
2023-08-02,0,0,0,0,0,0,0,-0.0041872918235804,Val,0,基础0,-0.0
2023-08-03,0,0,0,0,0,0,0,0.0104752503392622,Val,0,基础0,0.0
2023-08-04,0,0,0,0,0,0,0,-0.001683634799433,Val,0,基础0,-0.0
2023-08-07,0,0,0,0,0,0,0,-0.00630052845431,Val,0,基础0,-0.0
2023-08-08,0,0,0,0,0,0,0,-0.0045833158365375,Val,0,基础0,-0.0
2023-08-09,0,0,0,0,0,0,0,-0.0059673037990732,Val,0,基础0,-0.0
2023-08-10,0,0,0,0,0,0,0,0.0027763558951938,Val,0,基础0,0.0
2023-08-11,0,0,0,0,0,0,0,-0.0274563774835986,Val,0,基础0,-0.0
2023-08-14,0,0,0,0,0,0,0,0.0094273797851645,Val,0,基础0,0.0
2023-08-15,-1,0,0,0,0,0,0,-0.0103335454587347,Val,-1,基础-1,0.0103335454587347
2023-08-16,-1,0,0,0,0,0,0,-0.0084810584159353,Val,-1,基础-1,0.0084810584159353
2023-08-17,-1,0,0,0,0,0,0,0.0113963214610246,Val,-1,基础-1,-0.0113963214610246
2023-08-18,-1,0,0,0,0,0,0,-0.018798253247935,Val,-1,基础-1,0.018798253247935
2023-08-21,-1,0,0,0,0,0,0,-0.0054492471283559,Val,-1,基础-1,0.0054492471283559
2023-08-22,-1,0,1,0,0,0,0,-0.0001500892651761,Val,-1,基础-1,0.0001500892651761
2023-08-23,0,0,0,0,0,0,0,-0.0143107741210334,Val,0,基础0,-0.0
2023-08-24,0,0,0,0,0,0,0,-0.0045288447408999,Val,0,基础0,-0.0
2023-08-25,0,0,0,0,0,0,0,0.04642227396439,Val,0,基础0,0.0
2023-08-28,0,0,0,0,0,0,0,-0.043303314677796,Val,0,基础0,-0.0
2023-08-29,0,0,0,0,0,1,0,0.0265101475651063,Val,0,基础0,0.0
2023-08-30,0,0,0,0,0,0,0,-0.0016144014218816,Val,0,基础0,-0.0
2023-08-31,0,0,0,0,0,0,0,-0.0042523825050665,Val,0,基础0,-0.0
2023-09-01,0,0,0,0,0,0,0,0.0044573546822115,Val,0,基础0,0.0
2023-09-04,0,0,0,1,0,0,0,0.0083055923546853,Val,-1,0转-1持有,-0.0083055923546853
2023-09-05,0,0,0,1,1,0,0,-0.0082676933529532,Val,0,零段同日冲突置0,-0.0
2023-09-06,0,0,0,0,1,0,0,0.0017709403000667,Val,1,0转+1持有,0.0017709403000667
2023-09-07,0,0,0,0,1,0,0,-0.0168477361725745,Val,1,0转+1持有,-0.0168477361725745
2023-09-08,0,0,0,0,1,0,0,0.0067483945114144,Val,1,0转+1持有,0.0067483945114144
2023-09-11,0,0,0,1,0,0,0,0.0089896622902518,Val,-1,0转-1持有,-0.0089896622902518
2023-09-12,0,0,0,1,0,0,0,-0.0016697647597238,Val,-1,0转-1持有,0.0016697647597238
2023-09-13,0,0,0,0,0,0,0,-0.0086991899718154,Val,0,基础0,-0.0
2023-09-14,0,0,0,0,0,0,0,0.0002832882109058,Val,0,基础0,0.0
2023-09-15,0,0,0,0,0,0,0,-0.0053253037015924,Val,0,基础0,-0.0
2023-09-18,0,0,0,0,0,0,0,0.0048615047660307,Val,0,基础0,0.0
2023-09-19,0,0,0,0,0,0,0,-0.0062255420041097,Val,0,基础0,-0.0
2023-09-20,0,0,0,0,0,0,0,-0.0069540018044268,Val,0,基础0,-0.0
2023-09-21,0,0,0,0,0,0,0,-0.0056054328212661,Val,0,基础0,-0.0
2023-09-22,0,0,0,0,0,0,0,0.0157072224726011,Val,0,基础0,0.0
2023-09-25,0,0,0,0,0,0,0,-0.0059474942722899,Val,0,基础0,-0.0
2023-09-26,0,0,0,0,0,0,0,-0.0032939046574211,Val,0,基础0,-0.0
2023-09-27,0,0,0,0,0,0,0,0.008020703726502,Val,0,基础0,0.0
2023-09-28,0,0,0,0,1,0,0,-0.0014065409295955,Val,1,0转+1持有,-0.0014065409295955
2023-10-09,0,0,0,0,1,0,0,-0.0024612470238437,Val,1,0转+1持有,-0.0024612470238437
2023-10-10,0,0,0,1,1,0,0,-0.0046931848496015,Val,0,零段同日冲突置0,-0.0
2023-10-11,0,0,0,1,1,0,0,0.002933230753811,Val,0,零段同日冲突置0,0.0
2023-10-12,0,0,0,1,0,0,0,-0.0017993275317693,Val,-1,0转-1持有,0.0017993275317693
2023-10-13,0,0,0,0,0,0,0,-0.0021495945946855,Val,0,基础0,-0.0
2023-10-16,0,0,0,0,0,0,0,-0.0085485221347653,Val,0,基础0,-0.0
2023-10-17,0,0,0,0,0,0,0,0.000156808826156,Val,0,基础0,0.0
2023-10-18,0,0,0,0,0,0,0,-0.0159797477295374,Val,0,基础0,-0.0
2023-10-19,0,0,0,1,0,0,0,-0.0096969351421621,Val,-1,0转-1持有,0.0096969351421621
2023-10-20,0,0,0,1,0,0,0,-0.0078832459314402,Val,-1,0转-1持有,0.0078832459314402
2023-10-23,0,0,0,0,0,0,0,-0.01645652856131,Val,0,基础0,-0.0
2023-10-24,0,0,0,0,0,0,0,0.0140739369057871,Val,0,基础0,0.0
2023-10-25,0,0,0,0,0,0,0,-0.0065465864143113,Val,0,基础0,-0.0
2023-10-26,0,0,0,0,0,0,0,0.0067483276718847,Val,0,基础0,0.0
2023-10-27,0,0,0,0,1,0,0,0.018070325805952,Val,1,0转+1持有,0.018070325805952
2023-10-30,0,0,0,0,1,0,0,0.0114320143003423,Val,1,0转+1持有,0.0114320143003423
2023-10-31,0,0,0,0,1,0,0,-0.0022418015114062,Val,1,0转+1持有,-0.0022418015114062
2023-11-01,0,0,0,0,1,0,0,-0.0036804898122333,Val,1,0转+1持有,-0.0036804898122333
2023-11-02,0,0,0,0,1,0,0,-0.0094973318788451,Val,1,0转+1持有,-0.0094973318788451
2023-11-03,0,0,0,0,0,0,0,0.0159547056979822,Val,0,基础0,0.0
2023-11-06,0,0,0,0,0,0,0,0.0081408239023836,Val,0,基础0,0.0
2023-11-07,0,0,0,0,0,0,0,0.0015200733968083,Val,0,基础0,0.0
2023-11-08,1,0,0,0,0,0,0,-8.579377364936747e-05,Val,1,基础+1,-8.579377364936747e-05
2023-11-09,1,0,0,0,0,0,0,-0.0044895930202463,Val,1,基础+1,-0.0044895930202463
2023-11-10,1,0,0,0,0,0,0,0.0021017915521011,Val,1,基础+1,0.0021017915521011
2023-11-13,1,0,0,0,0,0,0,0.0024911883654128,Val,1,基础+1,0.0024911883654128
2023-11-14,1,0,0,0,0,0,0,0.013308518218037,Val,1,基础+1,0.013308518218037
2023-11-15,1,0,0,0,0,0,0,-0.0053700977338764,Val,1,基础+1,-0.0053700977338764
2023-11-16,1,0,0,0,0,0,0,-0.008519174388987,Val,1,基础+1,-0.008519174388987
2023-11-17,1,0,0,0,0,0,0,0.0065429554418476,Val,1,基础+1,0.0065429554418476
2023-11-20,0,0,0,0,0,0,0,0.0059582793748875,Val,0,基础0,0.0
2023-11-21,0,0,0,0,0,0,0,-0.0081676224246847,Val,0,基础0,-0.0
2023-11-22,1,0,0,0,0,0,0,-0.0099821594396376,Val,1,基础+1,-0.0099821594396376
2023-11-23,1,0,0,0,0,0,0,0.0094463841019001,Val,1,基础+1,0.0094463841019001
2023-11-24,1,0,0,0,0,0,0,-0.0100670745013982,Val,1,基础+1,-0.0100670745013982
2023-11-27,1,0,0,0,0,0,0,-0.0002107051898767,Val,1,基础+1,-0.0002107051898767
2023-11-28,1,0,0,0,0,0,0,0.0048902321131427,Val,1,基础+1,0.0048902321131427
2023-11-29,0,0,0,1,0,0,0,-0.0072019195480425,Val,-1,0转-1持有,0.0072019195480425
2023-11-30,0,0,0,1,0,0,0,-0.0013153047549223,Val,-1,0转-1持有,0.0013153047549223
2023-12-01,0,0,0,0,0,0,0,0.0067123232295525,Val,0,基础0,0.0
